Analógico 2	Analógico 1	Analógico 2
2,57	0,20	2,57
2,59	0,20	2,59
2,60	0,20	2,60
2,62	0,21	2,62
2,63	0,21	2,63
2,65	0,21	2,65
2,66	0,21	2,66
2,68	0,21	2,68
2,69	0,21	2,69
2,71	0,22	2,71
2,72	0,22	2,72
2,74	0,22	2,74
2,75	0,22	2,75
2,77	0,23	2,77
2,78	0,23	2,78
2,80	0,23	2,80
2,81	0,23	2,81
2,83	0,23	2,83
2,84	0,24	2,84
2,86	0,24	2,86
2,87	0,24	2,87
2,89	0,24	2,89
2,90	0,24	2,90
2,92	0,25	2,92
2,93	0,25	2,93
2,95	0,25	2,95
2,96	0,25	2,96
2,98	0,26	2,98
2,99	0,26	2,99
3,01	0,26	3,01
3,04	0,27	3,04
3,05	0,27	3,05
3,07	0,27	3,07
3,08	0,28	3,08
3,10	0,28	3,10
3,11	0,28	3,11
3,13	0,28	3,13
3,14	0,28	3,14
3,16	0,29	3,16
3,17	0,29	3,17
3,19	0,29	3,19
3,20	0,29	3,20
3,22	0,29	3,22
3,23	0,30	3,23
3,25	0,30	3,25
3,26	0,30	3,26
3,28	0,30	3,28
3,29	0,31	3,29
3,31	0,31	3,31
3,32	0,31	3,32
3,34	0,32	3,34
3,35	0,32	3,35
3,37	0,32	3,37
3,38	0,32	3,38
3,40	0,33	3,40
3,41	0,33	3,41
3,44	0,34	3,44
3,46	0,34	3,46
3,47	0,34	3,47
3,49	0,34	3,49
3,50	0,35	3,50
3,52	0,35	3,52
3,53	0,36	3,53
3,55	0,36	3,55
3,56	0,36	3,56
3,58	0,36	3,58
3,59	0,36	3,59
3,61	0,37	3,61
3,62	0,37	3,62
3,64	0,37	3,64
3,65	0,38	3,65
3,67	0,38	3,67
3,69	0,38	3,69
3,70	0,39	3,70
3,72	0,39	3,72
3,73	0,39	3,73
3,75	0,40	3,75
3,76	0,40	3,76
3,78	0,40	3,78
3,79	0,41	3,79
3,81	0,41	3,81
3,82	0,41	3,82
3,84	0,41	3,84
3,85	0,42	3,85
3,87	0,42	3,87
3,88	0,42	3,88
3,90	0,42	3,90
3,91	0,42	3,91
3,93	0,42	3,93
3,94	0,43	3,94
3,96	0,43	3,96
3,99	0,43	3,99
4,00	0,43	4,00
4,02	0,43	4,02
4,03	0,43	4,03
4,05	0,44	4,05
4,06	0,43	4,06
4,08	0,43	4,08
4,09	0,43	4,09
4,11	0,43	4,11
4,12	0,43	4,12
4,14	0,43	4,14
4,15	0,43	4,15
4,17	0,43	4,17
4,18	0,44	4,18
4,20	0,44	4,20
4,21	0,44	4,21
4,23	0,44	4,23
4,24	0,44	4,24
4,26	0,44	4,26
4,27	0,44	4,27
4,29	0,44	4,29
4,30	0,44	4,30
4,32	0,44	4,32
4,33	0,43	4,33
4,35	0,43	4,35
4,36	0,43	4,36
4,38	0,43	4,38
4,39	0,43	4,39
4,41	0,43	4,41
4,42	0,42	4,42
4,44	0,42	4,44
4,45	0,42	4,45
4,47	0,42	4,47
4,48	0,42	4,48
4,50	0,42	4,50
4,51	0,42	4,51
4,53	0,41	4,53
4,54	0,41	4,54
4,56	0,41	4,56
4,59	0,40	4,59
4,60	0,40	4,60
4,62	0,40	4,62
4,65	0,39	4,65
4,66	0,39	4,66
4,69	0,39	4,69
4,71	0,39	4,71
4,72	0,39	4,72
4,74	0,39	4,74
4,75	0,38	4,75
4,77	0,38	4,77
4,78	0,38	4,78
4,80	0,37	4,80
4,83	0,37	4,83
4,84	0,37	4,84
4,86	0,37	4,86
4,87	0,37	4,87
4,89	0,36	4,89
4,90	0,36	4,90
4,92	0,36	4,92
4,93	0,36	4,93
4,95	0,36	4,95
4,96	0,36	4,96
4,99	0,36	4,99
5,01	0,36	5,01
5,04	0,35	5,04
5,05	0,35	5,05
5,07	0,35	5,07
5,10	0,35	5,10
5,11	0,35	5,11
5,13	0,35	5,13
5,14	0,35	5,14
5,17	0,35	5,17
5,19	0,35	5,19
5,20	0,34	5,20
5,22	0,34	5,22
5,23	0,34	5,23
5,25	0,34	5,25
5,26	0,34	5,26
5,28	0,34	5,28
5,29	0,34	5,29
5,31	0,34	5,31
5,32	0,34	5,32
5,34	0,34	5,34
5,35	0,35	5,35
5,37	0,34	5,37
5,38	0,34	5,38
5,40	0,34	5,40
5,41	0,34	5,41
5,43	0,34	5,43
5,44	0,34	5,44
5,47	0,35	5,47
5,49	0,35	5,49
5,51	0,35	5,51
5,52	0,35	5,52
5,54	0,35	5,54
5,55	0,35	5,55
5,58	0,35	5,58
5,60	0,35	5,60
5,61	0,35	5,61
5,63	0,35	5,63
5,64	0,35	5,64
5,66	0,36	5,66
5,67	0,36	5,67
5,69	0,36	5,69
5,70	0,36	5,70
5,72	0,36	5,72
5,73	0,36	5,73
5,76	0,36	5,76
5,78	0,37	5,78
5,79	0,36	5,79
5,81	0,36	5,81
5,84	0,37	5,84
5,85	0,37	5,85
5,87	0,37	5,87
5,90	0,37	5,90
5,91	0,38	5,91
5,93	0,38	5,93
5,94	0,38	5,94
5,96	0,38	5,96
5,99	0,38	5,99
6,00	0,39	6,00
6,02	0,38	6,02
6,03	0,39	6,03
6,05	0,39	6,05
6,06	0,39	6,06
6,08	0,40	6,08
6,09	0,40	6,09
6,12	0,40	6,12
6,15	0,41	6,15
6,18	0,41	6,18
6,20	0,41	6,20
6,21	0,41	6,21
6,23	0,42	6,23
6,26	0,42	6,26
6,29	0,42	6,29
6,30	0,43	6,30
6,32	0,43	6,32
6,33	0,43	6,33
6,35	0,43	6,35
6,36	0,44	6,36
6,38	0,44	6,38
6,39	0,44	6,39
6,41	0,44	6,41
6,42	0,44	6,42
6,45	0,45	6,45
6,48	0,46	6,48
6,50	0,45	6,50
6,51	0,46	6,51
6,53	0,46	6,53
6,54	0,47	6,54
6,56	0,47	6,56
6,57	0,47	6,57
6,60	0,48	6,60
6,63	0,48	6,63
6,65	0,49	6,65
6,66	0,49	6,66
6,68	0,49	6,68
6,69	0,50	6,69
6,71	0,50	6,71
6,72	0,50	6,72
6,75	0,50	6,75
6,77	0,51	6,77
6,78	0,52	6,78
6,80	0,51	6,80
6,81	0,52	6,81
6,83	0,52	6,83
6,84	0,53	6,84
6,86	0,53	6,86
6,89	0,53	6,89
6,90	0,54	6,90
6,92	0,54	6,92
6,93	0,55	6,93
6,95	0,55	6,95
6,98	0,56	6,98
6,99	0,57	6,99
7,01	0,57	7,01
7,02	0,58	7,02
7,04	0,58	7,04
7,05	0,58	7,05
7,07	0,59	7,07
7,10	0,59	7,10
7,11	0,60	7,11
7,13	0,60	7,13
7,14	0,60	7,14
7,16	0,61	7,16
7,19	0,61	7,19
7,20	0,62	7,20
7,22	0,62	7,22
7,25	0,63	7,25
7,26	0,63	7,26
7,28	0,64	7,28
7,31	0,64	7,31
7,32	0,65	7,32
7,34	0,65	7,34
7,36	0,66	7,36
7,37	0,66	7,37
7,39	0,67	7,39
7,42	0,67	7,42
7,43	0,67	7,43
7,45	0,68	7,45
7,48	0,68	7,48
7,49	0,68	7,49
7,51	0,69	7,51
7,52	0,69	7,52
7,55	0,70	7,55
7,57	0,70	7,57
7,58	0,71	7,58
7,60	0,71	7,60
7,63	0,72	7,63
7,64	0,72	7,64
7,67	0,73	7,67
7,69	0,73	7,69
7,70	0,74	7,70
7,72	0,74	7,72
7,73	0,75	7,73
7,76	0,76	7,76
7,78	0,76	7,78
7,79	0,77	7,79
7,82	0,77	7,82
7,84	0,78	7,84
7,85	0,79	7,85
7,88	0,79	7,88
7,90	0,80	7,90
7,91	0,80	7,91
7,94	0,81	7,94
7,97	0,82	7,97
8,00	0,83	8,00
8,02	0,83	8,02
8,05	0,84	8,05
8,06	0,85	8,06
8,08	0,86	8,08
8,11	0,86	8,11
8,12	0,87	8,12
8,15	0,87	8,15
8,17	0,88	8,17
8,18	0,89	8,18
8,21	0,89	8,21
8,23	0,90	8,23
8,24	0,91	8,24
8,27	0,91	8,27
8,29	0,92	8,29
8,32	0,93	8,32
8,33	0,93	8,33
8,36	0,94	8,36
8,38	0,94	8,38
8,41	0,95	8,41
8,42	0,96	8,42
8,45	0,96	8,45
8,47	0,97	8,47
8,48	0,97	8,48
8,51	0,98	8,51
8,53	0,99	8,53
8,56	0,99	8,56
8,57	1,00	8,57
8,60	1,00	8,60
8,62	1,00	8,62
8,65	1,01	8,65
8,66	1,01	8,66
8,69	1,01	8,69
8,71	1,02	8,71
8,74	1,02	8,74
8,75	1,02	8,75
8,77	1,02	8,77
8,80	1,02	8,80
8,81	1,02	8,81
8,84	1,02	8,84
8,86	1,02	8,86
8,89	1,01	8,89
8,90	1,01	8,90
8,93	1,01	8,93
8,96	1,00	8,96
8,99	1,00	8,99
9,02	0,99	9,02
9,04	0,98	9,04
9,07	0,98	9,07
9,08	0,97	9,08
9,11	0,96	9,11
9,13	0,95	9,13
9,16	0,95	9,16
9,19	0,94	9,19
9,21	0,93	9,21
9,24	0,92	9,24
9,27	0,91	9,27
9,28	0,91	9,28
9,31	0,90	9,31
9,33	0,89	9,33
9,36	0,88	9,36
9,39	0,87	9,39
9,40	0,86	9,40
9,42	0,85	9,42
9,46	0,84	9,46
9,48	0,83	9,48
9,51	0,83	9,51
9,52	0,82	9,52
9,55	0,81	9,55
9,58	0,80	9,58
9,60	0,80	9,60
9,63	0,79	9,63
9,64	0,78	9,64
9,69	0,77	9,69
9,73	0,77	9,73
9,75	0,76	9,75
9,78	0,75	9,78
9,79	0,75	9,79
9,82	0,75	9,82
9,84	0,75	9,84
9,87	0,74	9,87
9,90	0,74	9,90
9,93	0,73	9,93
9,96	0,73	9,96
9,97	0,73	9,97
10,00	0,73	10,00
10,03	0,73	10,03
10,06	0,73	10,06
10,08	0,73	10,08
10,11	0,73	10,11
10,14	0,73	10,14
10,17	0,73	10,17
10,18	0,73	10,18
10,21	0,74	10,21
10,24	0,74	10,24
10,26	0,74	10,26
10,30	0,74	10,30
10,32	0,75	10,32
10,35	0,75	10,35
10,36	0,76	10,36
10,39	0,76	10,39
10,42	0,76	10,42
10,45	0,77	10,45
10,48	0,77	10,48
10,50	0,78	10,50
10,54	0,78	10,54
10,56	0,79	10,56
10,59	0,79	10,59
10,62	0,80	10,62
10,65	0,81	10,65
10,68	0,81	10,68
10,69	0,82	10,69
10,72	0,83	10,72
10,75	0,83	10,75
10,78	0,84	10,78
10,81	0,85	10,81
10,83	0,86	10,83
10,86	0,86	10,86
10,89	0,87	10,89
10,92	0,88	10,92
10,95	0,89	10,95
10,98	0,90	10,98
11,01	0,91	11,01
11,04	0,91	11,04
11,07	0,93	11,07
11,09	0,93	11,09
11,12	0,94	11,12
11,15	0,95	11,15
11,18	0,96	11,18
11,21	0,97	11,21
11,24	0,98	11,24
11,28	0,99	11,28
11,30	1,01	11,30
11,33	1,02	11,33
11,36	1,03	11,36
11,39	1,04	11,39
11,42	1,05	11,42
11,45	1,06	11,45
11,48	1,07	11,48
11,51	1,08	11,51
11,54	1,09	11,54
11,57	1,11	11,57
11,60	1,12	11,60
11,63	1,13	11,63
11,66	1,14	11,66
11,69	1,16	11,69
11,72	1,17	11,72
11,75	1,18	11,75
11,78	1,20	11,78
11,81	1,21	11,81
11,84	1,23	11,84
11,87	1,24	11,87
11,90	1,25	11,90
11,93	1,27	11,93
11,96	1,28	11,96
11,99	1,30	11,99
12,02	1,32	12,02
12,06	1,33	12,06
12,09	1,34	12,09
12,12	1,36	12,12
12,15	1,37	12,15
12,18	1,39	12,18
12,21	1,41	12,21
12,24	1,42	12,24
12,27	1,44	12,27
12,30	1,46	12,30
12,35	1,47	12,35
12,38	1,49	12,38
12,41	1,51	12,41
12,44	1,53	12,44
12,47	1,55	12,47
12,50	1,56	12,50
12,54	1,59	12,54
12,56	1,60	12,56
12,59	1,62	12,59
12,63	1,64	12,63
12,68	1,66	12,68
12,71	1,68	12,71
12,72	1,70	12,72
12,77	1,72	12,77
12,80	1,74	12,80
12,83	1,77	12,83
12,88	1,79	12,88
12,91	1,81	12,91
12,94	1,84	12,94
12,97	1,86	12,97
13,01	1,88	13,01
13,04	1,90	13,04
13,07	1,92	13,07
13,10	1,94	13,10
13,15	1,96	13,15
13,18	1,98	13,18
13,21	2,00	13,21
13,25	2,01	13,25
13,28	2,03	13,28
13,31	2,05	13,31
13,36	2,06	13,36
13,39	2,08	13,39
13,43	2,08	13,43
13,46	2,09	13,46
13,49	2,10	13,49
13,52	2,10	13,52
13,57	2,10	13,57
13,60	2,10	13,60
13,64	2,09	13,64
13,67	2,09	13,67
13,70	2,07	13,70
13,75	2,06	13,75
13,78	2,05	13,78
13,82	2,03	13,82
13,85	2,00	13,85
13,90	1,98	13,90
13,91	1,96	13,91
13,97	1,93	13,97
14,00	1,91	14,00
14,05	1,88	14,05
14,08	1,85	14,08
14,11	1,83	14,11
14,15	1,80	14,15
14,18	1,78	14,18
14,23	1,75	14,23
14,27	1,73	14,27
14,30	1,71	14,30
14,33	1,69	14,33
14,38	1,67	14,38
14,42	1,66	14,42
14,45	1,65	14,45
14,50	1,64	14,50
14,53	1,63	14,53
14,57	1,62	14,57
14,60	1,61	14,60
14,65	1,61	14,65
14,70	1,61	14,70
14,74	1,61	14,74
14,77	1,61	14,77
14,82	1,61	14,82
14,85	1,61	14,85
14,89	1,61	14,89
14,91	1,62	14,91
