Analógico 2	Analógico 1	Analógico 2
5,90	0,24	5,90
5,97	0,24	5,97
6,03	0,24	6,03
6,11	0,23	6,11
6,18	0,24	6,18
6,24	0,24	6,24
6,32	0,24	6,32
6,39	0,23	6,39
6,45	0,23	6,45
6,53	0,24	6,53
6,59	0,24	6,59
6,66	0,23	6,66
6,72	0,23	6,72
6,80	0,24	6,80
6,86	0,24	6,86
6,93	0,24	6,93
7,01	0,24	7,01
7,07	0,24	7,07
7,13	0,26	7,13
7,20	0,24	7,20
7,28	0,24	7,28
7,34	0,24	7,34
7,40	0,24	7,40
7,48	0,24	7,48
7,54	0,24	7,54
7,61	0,24	7,61
7,67	0,24	7,67
7,73	0,26	7,73
7,81	0,24	7,81
7,87	0,24	7,87
7,93	0,26	7,93
8,00	0,26	8,00
8,06	0,26	8,06
8,12	0,24	8,12
8,20	0,26	8,20
8,26	0,24	8,26
8,32	0,26	8,32
8,38	0,24	8,38
8,45	0,26	8,45
8,51	0,26	8,51
8,57	0,26	8,57
8,65	0,26	8,65
8,71	0,24	8,71
8,77	0,26	8,77
8,83	0,24	8,83
8,89	0,24	8,89
8,96	0,26	8,96
9,02	0,26	9,02
9,08	0,24	9,08
9,14	0,26	9,14
9,21	0,26	9,21
9,27	0,26	9,27
9,33	0,24	9,33
9,39	0,24	9,39
9,45	0,26	9,45
9,52	0,26	9,52
9,58	0,26	9,58
9,63	0,26	9,63
9,70	0,24	9,70
9,76	0,26	9,76
9,82	0,26	9,82
9,88	0,26	9,88
9,94	0,26	9,94
9,99	0,27	9,99
10,06	0,26	10,06
10,11	0,26	10,11
10,18	0,26	10,18
10,23	0,26	10,23
10,30	0,26	10,30
10,35	0,26	10,35
10,41	0,26	10,41
10,47	0,26	10,47
10,53	0,27	10,53
10,59	0,26	10,59
10,63	0,27	10,63
10,69	0,27	10,69
10,75	0,26	10,75
10,81	0,26	10,81
10,87	0,27	10,87
10,92	0,26	10,92
10,98	0,27	10,98
11,06	0,26	11,06
11,10	0,27	11,10
11,16	0,27	11,16
11,21	0,27	11,21
11,27	0,27	11,27
11,33	0,27	11,33
11,39	0,27	11,39
11,43	0,27	11,43
11,49	0,29	11,49
11,55	0,27	11,55
11,61	0,27	11,61
11,66	0,27	11,66
11,72	0,27	11,72
11,78	0,29	11,78
11,82	0,29	11,82
11,88	0,29	11,88
11,93	0,29	11,93
11,99	0,29	11,99
12,03	0,29	12,03
12,09	0,29	12,09
12,15	0,29	12,15
12,21	0,29	12,21
12,26	0,30	12,26
12,32	0,30	12,32
12,35	0,30	12,35
12,42	0,30	12,42
12,47	0,30	12,47
12,53	0,30	12,53
12,57	0,29	12,57
12,63	0,30	12,63
12,68	0,30	12,68
12,74	0,30	12,74
12,78	0,29	12,78
12,85	0,30	12,85
12,89	0,30	12,89
12,94	0,29	12,94
13,00	0,30	13,00
13,04	0,30	13,04
13,10	0,29	13,10
13,15	0,30	13,15
13,21	0,30	13,21
13,25	0,30	13,25
13,31	0,30	13,31
13,36	0,30	13,36
13,40	0,30	13,40
13,45	0,30	13,45
13,51	0,30	13,51
13,55	0,30	13,55
13,61	0,30	13,61
13,66	0,30	13,66
13,70	0,30	13,70
13,75	0,30	13,75
13,81	0,30	13,81
13,85	0,29	13,85
13,90	0,30	13,90
13,96	0,32	13,96
14,00	0,30	14,00
14,05	0,30	14,05
14,11	0,30	14,11
14,15	0,30	14,15
14,21	0,30	14,21
14,24	0,32	14,24
14,30	0,30	14,30
14,35	0,30	14,35
14,39	0,32	14,39
14,44	0,32	14,44
14,50	0,30	14,50
14,53	0,30	14,53
14,57	0,30	14,57
14,63	0,30	14,63
14,67	0,32	14,67
14,73	0,30	14,73
14,77	0,32	14,77
14,82	0,32	14,82
14,86	0,32	14,86
14,91	0,32	14,91
14,97	0,32	14,97
15,01	0,32	15,01
15,06	0,32	15,06
15,10	0,33	15,10
15,15	0,32	15,15
15,19	0,33	15,19
15,24	0,33	15,24
15,30	0,32	15,30
15,33	0,32	15,33
15,39	0,32	15,39
15,42	0,32	15,42
15,48	0,33	15,48
15,51	0,33	15,51
15,55	0,33	15,55
15,58	0,33	15,58
15,66	0,33	15,66
15,69	0,33	15,69
15,73	0,35	15,73
15,78	0,33	15,78
15,82	0,35	15,82
15,87	0,35	15,87
15,91	0,35	15,91
15,96	0,35	15,96
16,00	0,35	16,00
16,03	0,35	16,03
16,09	0,35	16,09
16,14	0,35	16,14
16,17	0,35	16,17
16,23	0,35	16,23
16,26	0,36	16,26
16,30	0,36	16,30
16,35	0,36	16,35
16,39	0,38	16,39
16,42	0,36	16,42
16,47	0,38	16,47
16,52	0,38	16,52
16,56	0,38	16,56
16,61	0,38	16,61
16,64	0,38	16,64
16,68	0,38	16,68
16,74	0,38	16,74
16,77	0,39	16,77
16,82	0,38	16,82
16,85	0,39	16,85
16,89	0,39	16,89
16,95	0,39	16,95
16,98	0,39	16,98
17,03	0,41	17,03
17,06	0,39	17,06
17,10	0,41	17,10
17,15	0,39	17,15
17,18	0,41	17,18
17,22	0,39	17,22
17,27	0,41	17,27
17,31	0,41	17,31
17,34	0,41	17,34
17,39	0,41	17,39
17,43	0,41	17,43
17,46	0,41	17,46
17,51	0,41	17,51
17,55	0,41	17,55
17,58	0,41	17,58
17,61	0,41	17,61
17,67	0,39	17,67
17,70	0,39	17,70
17,75	0,41	17,75
17,79	0,41	17,79
17,82	0,41	17,82
17,87	0,41	17,87
17,90	0,39	17,90
17,94	0,41	17,94
17,99	0,41	17,99
18,02	0,39	18,02
18,05	0,41	18,05
18,09	0,41	18,09
18,14	0,41	18,14
18,17	0,41	18,17
18,20	0,41	18,20
18,24	0,41	18,24
18,29	0,41	18,29
18,34	0,41	18,34
18,37	0,41	18,37
18,40	0,41	18,40
18,43	0,41	18,43
18,47	0,41	18,47
18,52	0,41	18,52
18,55	0,39	18,55
18,59	0,41	18,59
18,62	0,41	18,62
18,67	0,41	18,67
18,71	0,41	18,71
18,74	0,41	18,74
18,77	0,41	18,77
18,80	0,39	18,80
18,85	0,41	18,85
18,88	0,41	18,88
18,92	0,41	18,92
18,95	0,41	18,95
18,98	0,39	18,98
19,03	0,41	19,03
19,07	0,41	19,07
19,10	0,41	19,10
19,13	0,41	19,13
19,16	0,41	19,16
19,21	0,41	19,21
19,24	0,41	19,24
19,28	0,42	19,28
19,31	0,42	19,31
19,34	0,42	19,34
19,39	0,42	19,39
19,42	0,42	19,42
19,45	0,41	19,45
19,48	0,42	19,48
19,52	0,41	19,52
19,55	0,42	19,55
19,60	0,41	19,60
19,63	0,41	19,63
19,66	0,42	19,66
19,69	0,42	19,69
19,73	0,44	19,73
19,76	0,44	19,76
19,79	0,42	19,79
19,84	0,44	19,84
19,87	0,44	19,87
19,90	0,42	19,90
19,93	0,44	19,93
19,97	0,45	19,97
20,00	0,44	20,00
20,03	0,45	20,03
20,08	0,44	20,08
20,09	0,45	20,09
20,14	0,45	20,14
20,17	0,45	20,17
20,20	0,45	20,20
20,23	0,45	20,23
20,26	0,47	20,26
20,31	0,45	20,31
20,34	0,47	20,34
20,37	0,45	20,37
20,41	0,47	20,41
20,43	0,47	20,43
20,46	0,47	20,46
20,50	0,48	20,50
20,53	0,47	20,53
20,56	0,47	20,56
20,59	0,48	20,59
20,62	0,48	20,62
20,67	0,48	20,67
20,68	0,50	20,68
20,73	0,48	20,73
20,76	0,50	20,76
20,79	0,50	20,79
20,82	0,50	20,82
20,85	0,51	20,85
20,88	0,51	20,88
20,91	0,51	20,91
20,94	0,50	20,94
20,97	0,51	20,97
21,01	0,51	21,01
21,03	0,51	21,03
21,07	0,51	21,07
21,09	0,51	21,09
21,13	0,53	21,13
21,16	0,53	21,16
21,19	0,53	21,19
21,22	0,54	21,22
21,25	0,54	21,25
21,28	0,54	21,28
21,31	0,54	21,31
21,34	0,54	21,34
21,37	0,56	21,37
21,40	0,54	21,40
21,43	0,56	21,43
21,46	0,54	21,46
21,49	0,56	21,49
21,52	0,56	21,52
21,55	0,56	21,55
21,58	0,57	21,58
21,61	0,57	21,61
21,64	0,56	21,64
21,67	0,57	21,67
21,70	0,57	21,70
21,73	0,56	21,73
21,75	0,59	21,75
21,79	0,57	21,79
21,82	0,57	21,82
21,84	0,59	21,84
21,88	0,57	21,88
21,91	0,59	21,91
21,93	0,59	21,93
21,96	0,59	21,96
21,99	0,57	21,99
22,02	0,57	22,02
22,05	0,57	22,05
22,07	0,59	22,07
22,10	0,57	22,10
22,13	0,59	22,13
22,17	0,57	22,17
22,19	0,57	22,19
22,22	0,57	22,22
22,25	0,57	22,25
22,28	0,57	22,28
22,29	0,59	22,29
22,32	0,57	22,32
22,35	0,59	22,35
22,38	0,57	22,38
22,41	0,57	22,41
22,44	0,57	22,44
22,46	0,57	22,46
22,49	0,57	22,49
22,53	0,57	22,53
22,55	0,56	22,55
22,58	0,57	22,58
22,61	0,56	22,61
22,62	0,57	22,62
22,65	0,57	22,65
22,68	0,56	22,68
22,71	0,57	22,71
22,74	0,57	22,74
22,76	0,57	22,76
22,79	0,56	22,79
22,82	0,57	22,82
22,85	0,56	22,85
22,88	0,56	22,88
22,91	0,56	22,91
22,92	0,56	22,92
22,95	0,56	22,95
22,97	0,56	22,97
23,00	0,56	23,00
23,03	0,56	23,03
23,06	0,54	23,06
23,07	0,56	23,07
23,10	0,56	23,10
23,13	0,56	23,13
23,15	0,56	23,15
23,18	0,56	23,18
23,19	0,54	23,19
23,24	0,54	23,24
23,25	0,54	23,25
23,28	0,56	23,28
23,31	0,54	23,31
23,33	0,54	23,33
23,36	0,54	23,36
23,37	0,56	23,37
23,40	0,54	23,40
23,43	0,54	23,43
23,45	0,56	23,45
23,49	0,56	23,49
23,51	0,56	23,51
23,54	0,56	23,54
23,55	0,56	23,55
23,58	0,56	23,58
23,61	0,54	23,61
23,63	0,56	23,63
23,66	0,56	23,66
23,67	0,56	23,67
23,70	0,56	23,70
23,73	0,56	23,73
23,75	0,56	23,75
23,78	0,56	23,78
23,81	0,56	23,81
23,83	0,56	23,83
23,86	0,56	23,86
23,87	0,56	23,87
23,90	0,56	23,90
23,92	0,56	23,92
23,95	0,57	23,95
23,96	0,57	23,96
24,01	0,56	24,01
24,02	0,57	24,02
24,04	0,57	24,04
24,07	0,57	24,07
24,08	0,57	24,08
24,11	0,56	24,11
24,13	0,57	24,13
24,16	0,57	24,16
24,19	0,57	24,19
24,20	0,59	24,20
24,23	0,59	24,23
24,25	0,59	24,25
24,26	0,59	24,26
24,29	0,59	24,29
24,32	0,59	24,32
24,34	0,60	24,34
24,37	0,59	24,37
24,40	0,60	24,40
24,41	0,59	24,41
24,44	0,59	24,44
24,46	0,60	24,46
24,49	0,60	24,49
24,50	0,62	24,50
24,53	0,62	24,53
24,55	0,60	24,55
24,58	0,62	24,58
24,59	0,62	24,59
24,61	0,60	24,61
24,64	0,62	24,64
24,65	0,62	24,65
24,68	0,62	24,68
24,70	0,62	24,70
24,71	0,62	24,71
24,74	0,62	24,74
24,77	0,62	24,77
24,79	0,62	24,79
24,82	0,63	24,82
24,83	0,65	24,83
24,85	0,65	24,85
24,88	0,65	24,88
24,89	0,63	24,89
24,92	0,65	24,92
24,92	0,65	24,92
24,97	0,65	24,97
24,98	0,65	24,98
25,00	0,65	25,00
25,03	0,66	25,03
25,04	0,65	25,04
25,07	0,66	25,07
25,09	0,66	25,09
25,10	0,66	25,10
25,12	0,66	25,12
25,15	0,68	25,15
25,16	0,68	25,16
25,19	0,68	25,19
25,21	0,69	25,21
25,24	0,69	25,24
25,24	0,68	25,24
25,27	0,68	25,27
25,30	0,69	25,30
25,31	0,69	25,31
25,33	0,69	25,33
25,34	0,71	25,34
25,37	0,71	25,37
25,39	0,71	25,39
25,40	0,71	25,40
25,43	0,71	25,43
25,45	0,71	25,45
25,48	0,72	25,48
25,49	0,72	25,49
25,51	0,72	25,51
25,54	0,72	25,54
25,55	0,74	25,55
25,57	0,74	25,57
25,60	0,74	25,60
25,61	0,74	25,61
25,63	0,74	25,63
25,66	0,74	25,66
25,69	0,74	25,69
25,71	0,75	25,71
25,71	0,75	25,71
25,74	0,75	25,74
25,75	0,75	25,75
25,77	0,77	25,77
25,80	0,77	25,80
25,81	0,77	25,81
25,83	0,77	25,83
25,86	0,77	25,86
25,87	0,78	25,87
25,89	0,78	25,89
25,90	0,77	25,90
25,93	0,78	25,93
25,95	0,78	25,95
25,96	0,78	25,96
25,98	0,78	25,98
26,01	0,78	26,01
26,02	0,80	26,02
26,04	0,80	26,04
26,05	0,81	26,05
26,07	0,80	26,07
26,08	0,80	26,08
26,11	0,81	26,11
26,13	0,81	26,13
26,14	0,81	26,14
26,17	0,81	26,17
26,19	0,83	26,19
26,20	0,83	26,20
26,23	0,81	26,23
26,25	0,83	26,25
26,26	0,83	26,26
26,28	0,83	26,28
26,29	0,83	26,29
26,31	0,83	26,31
26,32	0,83	26,32
26,34	0,83	26,34
26,37	0,84	26,37
26,38	0,84	26,38
26,40	0,83	26,40
26,43	0,84	26,43
26,43	0,84	26,43
26,46	0,84	26,46
26,47	0,84	26,47
26,49	0,84	26,49
26,50	0,84	26,50
26,52	0,84	26,52
26,55	0,84	26,55
26,56	0,84	26,56
26,58	0,84	26,58
26,61	0,86	26,61
26,61	0,84	26,61
26,62	0,84	26,62
26,64	0,84	26,64
26,67	0,84	26,67
26,68	0,84	26,68
26,68	0,83	26,68
26,71	0,84	26,71
26,73	0,84	26,73
26,76	0,84	26,76
26,77	0,84	26,77
26,79	0,84	26,79
26,80	0,84	26,80
26,80	0,83	26,80
26,83	0,84	26,83
26,85	0,83	26,85
26,86	0,83	26,86
26,89	0,83	26,89
26,91	0,83	26,91
26,91	0,83	26,91
26,92	0,83	26,92
26,95	0,83	26,95
26,97	0,83	26,97
26,98	0,83	26,98
27,00	0,83	27,00
27,01	0,81	27,01
27,03	0,81	27,03
27,04	0,81	27,04
27,06	0,83	27,06
27,07	0,81	27,07
27,09	0,83	27,09
27,10	0,81	27,10
27,12	0,81	27,12
27,15	0,80	27,15
27,16	0,81	27,16
27,16	0,80	27,16
27,19	0,80	27,19
27,21	0,81	27,21
27,21	0,80	27,21
27,24	0,80	27,24
27,25	0,80	27,25
27,27	0,80	27,27
27,28	0,78	27,28
27,30	0,78	27,30
27,30	0,78	27,30
27,33	0,78	27,33
27,34	0,78	27,34
27,36	0,78	27,36
27,37	0,77	27,37
27,39	0,78	27,39
27,40	0,77	27,40
27,42	0,78	27,42
27,43	0,77	27,43
27,45	0,78	27,45
27,46	0,77	27,46
27,48	0,77	27,48
27,51	0,75	27,51
27,51	0,77	27,51
27,53	0,77	27,53
27,54	0,77	27,54
27,56	0,77	27,56
27,57	0,77	27,57
27,59	0,77	27,59
27,60	0,77	27,60
27,62	0,77	27,62
27,63	0,75	27,63
27,66	0,75	27,66
27,66	0,75	27,66
27,68	0,75	27,68
27,69	0,75	27,69
27,71	0,75	27,71
27,72	0,75	27,72
27,74	0,74	27,74
27,75	0,75	27,75
27,77	0,74	27,77
27,78	0,75	27,78
27,80	0,75	27,80
27,81	0,74	27,81
27,83	0,75	27,83
27,84	0,75	27,84
27,86	0,74	27,86
27,87	0,75	27,87
27,89	0,74	27,89
27,89	0,74	27,89
27,90	0,74	27,90
27,93	0,74	27,93
27,95	0,74	27,95
27,95	0,74	27,95
27,96	0,72	27,96
27,98	0,74	27,98
27,98	0,74	27,98
28,01	0,74	28,01
28,02	0,74	28,02
28,04	0,74	28,04
28,05	0,74	28,05
28,05	0,74	28,05
28,08	0,74	28,08
28,08	0,74	28,08
28,10	0,74	28,10
28,11	0,74	28,11
28,14	0,72	28,14
28,14	0,74	28,14
28,17	0,74	28,17
28,17	0,72	28,17
28,17	0,74	28,17
28,20	0,74	28,20
28,20	0,72	28,20
28,22	0,74	28,22
28,23	0,74	28,23
28,25	0,74	28,25
28,26	0,74	28,26
28,28	0,74	28,28
28,29	0,74	28,29
28,29	0,74	28,29
28,32	0,74	28,32
28,34	0,74	28,34
28,34	0,74	28,34
28,37	0,74	28,37
28,37	0,74	28,37
28,38	0,75	28,38
28,40	0,75	28,40
28,41	0,74	28,41
28,41	0,74	28,41
28,44	0,74	28,44
28,44	0,75	28,44
28,47	0,75	28,47
28,47	0,75	28,47
28,49	0,75	28,49
28,49	0,75	28,49
28,50	0,74	28,50
28,52	0,75	28,52
28,53	0,75	28,53
28,55	0,75	28,55
28,55	0,75	28,55
28,58	0,75	28,58
28,59	0,75	28,59
28,59	0,75	28,59
28,61	0,75	28,61
28,62	0,75	28,62
28,62	0,75	28,62
28,65	0,75	28,65
28,67	0,77	28,67
28,67	0,77	28,67
28,68	0,77	28,68
28,70	0,77	28,70
28,71	0,78	28,71
28,71	0,77	28,71
28,74	0,77	28,74
28,74	0,77	28,74
28,76	0,78	28,76
28,77	0,77	28,77
28,79	0,78	28,79
28,80	0,78	28,80
28,80	0,78	28,80
28,83	0,78	28,83
28,82	0,78	28,82
28,85	0,78	28,85
28,86	0,78	28,86
28,86	0,78	28,86
28,88	0,78	28,88
28,89	0,78	28,89
28,89	0,78	28,89
28,91	0,80	28,91
28,92	0,78	28,92
28,94	0,78	28,94
28,95	0,80	28,95
28,95	0,80	28,95
28,97	0,80	28,97
28,98	0,80	28,98
29,00	0,80	29,00
29,00	0,80	29,00
29,01	0,80	29,01
29,03	0,80	29,03
29,03	0,80	29,03
29,04	0,81	29,04
29,06	0,81	29,06
29,07	0,81	29,07
29,07	0,81	29,07
29,10	0,81	29,10
29,10	0,81	29,10
29,12	0,81	29,12
29,13	0,81	29,13
29,13	0,81	29,13
29,15	0,81	29,15
29,16	0,83	29,16
29,18	0,81	29,18
29,18	0,83	29,18
29,19	0,84	29,19
29,21	0,83	29,21
29,22	0,84	29,22
29,22	0,83	29,22
29,24	0,83	29,24
29,25	0,83	29,25
29,27	0,84	29,27
29,27	0,84	29,27
29,28	0,84	29,28
29,30	0,84	29,30
29,30	0,84	29,30
29,31	0,84	29,31
29,33	0,84	29,33
29,33	0,86	29,33
29,35	0,86	29,35
29,36	0,86	29,36
29,38	0,84	29,38
29,38	0,84	29,38
29,39	0,86	29,39
29,41	0,86	29,41
29,42	0,86	29,42
29,42	0,86	29,42
29,44	0,86	29,44
29,44	0,86	29,44
29,47	0,87	29,47
29,45	0,87	29,45
29,48	0,86	29,48
29,50	0,87	29,50
29,50	0,87	29,50
29,51	0,89	29,51
29,51	0,87	29,51
29,53	0,87	29,53
29,53	0,87	29,53
29,56	0,89	29,56
29,56	0,87	29,56
29,57	0,89	29,57
29,57	0,89	29,57
29,59	0,87	29,59
29,60	0,89	29,60
29,62	0,89	29,62
29,62	0,89	29,62
29,63	0,89	29,63
29,65	0,89	29,65
29,65	0,89	29,65
29,66	0,89	29,66
29,68	0,90	29,68
29,68	0,90	29,68
29,71	0,90	29,71
29,69	0,92	29,69
29,71	0,90	29,71
29,72	0,92	29,72
29,74	0,92	29,74
29,75	0,90	29,75
29,75	0,92	29,75
29,75	0,92	29,75
29,77	0,92	29,77
29,77	0,92	29,77
29,78	0,92	29,78
29,80	0,92	29,80
29,80	0,92	29,80
29,83	0,92	29,83
29,83	0,92	29,83
29,84	0,93	29,84
29,84	0,93	29,84
29,84	0,93	29,84
29,86	0,93	29,86
29,87	0,93	29,87
29,87	0,93	29,87
29,89	0,93	29,89
29,90	0,93	29,90
29,90	0,95	29,90
29,92	0,95	29,92
29,93	0,95	29,93
29,95	0,96	29,95
29,95	0,95	29,95
29,95	0,95	29,95
29,98	0,95	29,98
29,98	0,95	29,98
29,99	0,95	29,99
29,99	0,95	29,99
30,01	0,95	30,01
30,01	0,98	30,01
30,01	0,96	30,01
30,04	0,96	30,04
30,04	0,96	30,04
30,05	0,96	30,05
30,07	0,96	30,07
30,07	0,98	30,07
30,08	0,98	30,08
30,08	0,96	30,08
30,08	0,98	30,08
30,10	0,98	30,10
30,10	0,98	30,10
30,11	0,98	30,11
30,13	0,98	30,13
30,13	0,99	30,13
30,14	0,99	30,14
30,16	0,99	30,16
30,16	0,98	30,16
30,17	0,99	30,17
30,17	0,99	30,17
30,19	1,01	30,19
30,19	0,99	30,19
30,22	0,99	30,22
30,22	1,01	30,22
30,22	1,01	30,22
30,23	1,01	30,23
30,25	0,99	30,25
30,25	1,01	30,25
30,26	1,02	30,26
30,26	1,02	30,26
30,28	1,02	30,28
30,28	1,02	30,28
30,29	1,02	30,29
30,29	1,02	30,29
30,31	1,02	30,31
30,31	1,02	30,31
30,32	1,02	30,32
30,34	1,02	30,34
30,34	1,02	30,34
30,35	1,02	30,35
30,37	1,04	30,37
30,37	1,02	30,37
30,37	1,04	30,37
30,38	1,02	30,38
30,40	1,04	30,40
30,40	1,04	30,40
30,40	1,04	30,40
30,43	1,05	30,43
30,43	1,04	30,43
30,43	1,04	30,43
30,44	1,04	30,44
30,46	1,04	30,46
30,46	1,04	30,46
30,46	1,05	30,46
30,47	1,05	30,47
30,47	1,05	30,47
30,49	1,05	30,49
30,50	1,05	30,50
30,50	1,07	30,50
30,50	1,07	30,50
30,52	1,05	30,52
30,53	1,07	30,53
30,53	1,07	30,53
30,55	1,08	30,55
30,56	1,07	30,56
30,56	1,07	30,56
30,56	1,07	30,56
30,58	1,07	30,58
30,58	1,07	30,58
30,59	1,08	30,59
30,61	1,07	30,61
30,59	1,08	30,59
30,62	1,08	30,62
30,62	1,08	30,62
30,64	1,08	30,64
30,64	1,08	30,64
30,64	1,10	30,64
30,64	1,08	30,64
30,65	1,10	30,65
30,67	1,10	30,67
30,67	1,10	30,67
30,68	1,08	30,68
30,68	1,10	30,68
30,70	1,10	30,70
30,70	1,10	30,70
30,71	1,10	30,71
30,73	1,11	30,73
30,73	1,11	30,73
30,73	1,10	30,73
30,74	1,11	30,74
30,74	1,11	30,74
30,76	1,11	30,76
30,76	1,11	30,76
30,08	1,10	30,08
30,77	1,11	30,77
30,08	1,11	30,08
30,08	1,13	30,08
30,08	1,11	30,08
30,08	1,13	30,08
30,08	1,13	30,08
30,08	1,11	30,08
30,08	1,11	30,08
30,08	1,13	30,08
30,08	1,11	30,08
30,08	1,13	30,08
30,08	1,13	30,08
30,08	1,13	30,08
30,08	1,13	30,08
30,08	1,14	30,08
30,08	1,14	30,08
30,08	1,13	30,08
30,08	1,13	30,08
30,08	1,14	30,08
30,08	1,14	30,08
30,08	1,14	30,08
30,08	1,14	30,08
30,08	1,14	30,08
30,08	1,14	30,08
30,08	1,14	30,08
30,08	1,14	30,08
30,08	1,14	30,08
30,08	1,14	30,08
30,08	1,14	30,08
30,08	1,13	30,08
30,08	1,14	30,08
30,08	1,14	30,08
30,08	1,14	30,08
30,08	1,14	30,08
30,08	1,16	30,08
30,08	1,16	30,08
30,08	1,14	30,08
30,08	1,16	30,08
30,08	1,14	30,08
30,08	1,14	30,08
30,08	1,16	30,08
30,08	1,14	30,08
30,08	1,14	30,08
30,08	1,14	30,08
30,08	1,16	30,08
30,08	1,16	30,08
30,08	1,16	30,08
30,08	1,14	30,08
30,08	1,16	30,08
30,08	1,16	30,08
30,08	1,16	30,08
30,08	1,16	30,08
30,08	1,16	30,08
30,08	1,16	30,08
30,08	1,16	30,08
30,08	1,16	30,08
30,08	1,16	30,08
30,08	1,14	30,08
30,08	1,16	30,08
30,08	1,16	30,08
30,08	1,14	30,08
30,08	1,14	30,08
30,08	1,14	30,08
30,08	1,16	30,08
30,08	1,16	30,08
30,08	1,16	30,08
30,08	1,16	30,08
30,08	1,14	30,08
30,08	1,14	30,08
30,08	1,14	30,08
30,08	1,14	30,08
30,08	1,14	30,08
30,08	1,16	30,08
30,08	1,14	30,08
30,08	1,14	30,08
30,08	1,14	30,08
30,08	1,14	30,08
30,08	1,14	30,08
30,08	1,13	30,08
30,08	1,13	30,08
30,08	1,13	30,08
30,08	1,14	30,08
30,08	1,13	30,08
30,08	1,13	30,08
30,08	1,14	30,08
30,08	1,13	30,08
30,08	1,14	30,08
30,08	1,13	30,08
30,08	1,11	30,08
30,08	1,13	30,08
30,08	1,13	30,08
30,08	1,11	30,08
30,08	1,13	30,08
30,08	1,11	30,08
30,08	1,13	30,08
30,08	1,13	30,08
30,08	1,11	30,08
30,08	1,13	30,08
30,08	1,11	30,08
30,08	1,10	30,08
30,08	1,11	30,08
30,08	1,10	30,08
30,08	1,11	30,08
30,08	1,11	30,08
30,08	1,11	30,08
30,08	1,10	30,08
30,08	1,10	30,08
30,08	1,10	30,08
30,08	1,10	30,08
30,08	1,08	30,08
30,08	1,10	30,08
30,08	1,08	30,08
30,08	1,08	30,08
30,08	1,08	30,08
30,08	1,08	30,08
30,08	1,08	30,08
30,08	1,10	30,08
30,08	1,08	30,08
30,08	1,08	30,08
30,08	1,08	30,08
30,08	1,07	30,08
30,08	1,08	30,08
30,08	1,07	30,08
30,08	1,08	30,08
30,08	1,07	30,08
30,08	1,07	30,08
30,08	1,07	30,08
30,08	1,07	30,08
30,08	1,07	30,08
30,08	1,05	30,08
30,08	1,07	30,08
30,08	1,05	30,08
30,08	1,07	30,08
30,08	1,05	30,08
30,08	1,05	30,08
30,08	1,05	30,08
30,08	1,05	30,08
30,08	1,04	30,08
30,08	1,05	30,08
30,08	1,05	30,08
30,08	1,04	30,08
