Analógico 2	Analógico 1	Analógico 2
2,56	0,24	2,56
2,57	0,24	2,57
2,59	0,24	2,59
2,60	0,24	2,60
2,62	0,24	2,62
2,63	0,24	2,63
2,65	0,24	2,65
2,66	0,24	2,66
2,68	0,25	2,68
2,69	0,25	2,69
2,71	0,24	2,71
2,72	0,25	2,72
2,74	0,25	2,74
2,75	0,25	2,75
2,78	0,25	2,78
2,80	0,25	2,80
2,81	0,25	2,81
2,83	0,25	2,83
2,84	0,25	2,84
2,86	0,25	2,86
2,87	0,26	2,87
2,89	0,26	2,89
2,90	0,26	2,90
2,92	0,26	2,92
2,93	0,26	2,93
2,95	0,26	2,95
2,96	0,26	2,96
2,98	0,26	2,98
2,99	0,26	2,99
3,01	0,26	3,01
3,02	0,27	3,02
3,04	0,27	3,04
3,05	0,27	3,05
3,07	0,27	3,07
3,08	0,27	3,08
3,10	0,27	3,10
3,11	0,27	3,11
3,13	0,27	3,13
3,14	0,27	3,14
3,16	0,28	3,16
3,17	0,27	3,17
3,19	0,27	3,19
3,20	0,28	3,20
3,22	0,28	3,22
3,23	0,28	3,23
3,25	0,28	3,25
3,26	0,28	3,26
3,28	0,28	3,28
3,29	0,28	3,29
3,31	0,28	3,31
3,32	0,28	3,32
3,34	0,28	3,34
3,35	0,29	3,35
3,37	0,29	3,37
3,38	0,29	3,38
3,40	0,29	3,40
3,41	0,29	3,41
3,43	0,29	3,43
3,44	0,29	3,44
3,46	0,29	3,46
3,47	0,29	3,47
3,49	0,29	3,49
3,50	0,30	3,50
3,52	0,30	3,52
3,53	0,30	3,53
3,55	0,30	3,55
3,56	0,30	3,56
3,58	0,30	3,58
3,59	0,30	3,59
3,61	0,30	3,61
3,62	0,30	3,62
3,64	0,30	3,64
3,65	0,30	3,65
3,67	0,31	3,67
3,70	0,30	3,70
3,72	0,31	3,72
3,73	0,31	3,73
3,75	0,31	3,75
3,76	0,31	3,76
3,78	0,31	3,78
3,79	0,31	3,79
3,81	0,31	3,81
3,82	0,32	3,82
3,84	0,32	3,84
3,85	0,32	3,85
3,87	0,32	3,87
3,88	0,32	3,88
3,90	0,32	3,90
3,91	0,32	3,91
3,93	0,32	3,93
3,94	0,32	3,94
3,96	0,32	3,96
3,97	0,32	3,97
3,99	0,32	3,99
4,02	0,32	4,02
4,03	0,33	4,03
4,05	0,33	4,05
4,06	0,33	4,06
4,08	0,33	4,08
4,09	0,33	4,09
4,12	0,33	4,12
4,15	0,33	4,15
4,17	0,34	4,17
4,18	0,34	4,18
4,20	0,34	4,20
4,21	0,34	4,21
4,23	0,34	4,23
4,24	0,34	4,24
4,26	0,34	4,26
4,27	0,34	4,27
4,29	0,34	4,29
4,30	0,34	4,30
4,32	0,34	4,32
4,33	0,35	4,33
4,35	0,35	4,35
4,36	0,35	4,36
4,38	0,35	4,38
4,39	0,35	4,39
4,41	0,35	4,41
4,42	0,35	4,42
4,44	0,35	4,44
4,45	0,35	4,45
4,47	0,36	4,47
4,48	0,36	4,48
4,50	0,36	4,50
4,51	0,36	4,51
4,53	0,36	4,53
4,56	0,36	4,56
4,57	0,36	4,57
4,59	0,36	4,59
4,60	0,36	4,60
4,62	0,36	4,62
4,63	0,37	4,63
4,65	0,37	4,65
4,66	0,37	4,66
4,68	0,37	4,68
4,69	0,37	4,69
4,71	0,37	4,71
4,72	0,37	4,72
4,74	0,37	4,74
4,75	0,37	4,75
4,77	0,38	4,77
4,78	0,38	4,78
4,80	0,38	4,80
4,81	0,38	4,81
4,84	0,38	4,84
4,87	0,38	4,87
4,89	0,38	4,89
4,90	0,38	4,90
4,92	0,38	4,92
4,93	0,39	4,93
4,95	0,39	4,95
4,96	0,39	4,96
4,98	0,39	4,98
4,99	0,39	4,99
5,01	0,39	5,01
5,02	0,39	5,02
5,04	0,39	5,04
5,05	0,40	5,05
5,07	0,39	5,07
5,08	0,40	5,08
5,10	0,40	5,10
5,11	0,40	5,11
5,13	0,40	5,13
5,14	0,40	5,14
5,16	0,40	5,16
5,17	0,40	5,17
5,19	0,40	5,19
5,20	0,40	5,20
5,22	0,41	5,22
5,23	0,41	5,23
5,25	0,41	5,25
5,26	0,41	5,26
5,28	0,41	5,28
5,29	0,41	5,29
5,31	0,41	5,31
5,32	0,42	5,32
5,34	0,41	5,34
5,35	0,42	5,35
5,38	0,42	5,38
5,41	0,42	5,41
5,43	0,42	5,43
5,44	0,42	5,44
5,46	0,42	5,46
5,47	0,42	5,47
5,49	0,42	5,49
5,51	0,43	5,51
5,52	0,43	5,52
5,54	0,43	5,54
5,55	0,43	5,55
5,57	0,43	5,57
5,58	0,43	5,58
5,60	0,43	5,60
5,61	0,43	5,61
5,63	0,44	5,63
5,64	0,43	5,64
5,66	0,44	5,66
5,69	0,44	5,69
5,70	0,44	5,70
5,72	0,44	5,72
5,75	0,44	5,75
5,76	0,44	5,76
5,78	0,44	5,78
5,81	0,45	5,81
5,82	0,45	5,82
5,84	0,45	5,84
5,85	0,45	5,85
5,87	0,45	5,87
5,88	0,45	5,88
5,90	0,45	5,90
5,93	0,46	5,93
5,94	0,46	5,94
5,96	0,46	5,96
5,97	0,46	5,97
5,99	0,46	5,99
6,00	0,46	6,00
6,02	0,46	6,02
6,03	0,46	6,03
6,06	0,46	6,06
6,08	0,47	6,08
6,09	0,47	6,09
6,11	0,47	6,11
6,14	0,47	6,14
6,17	0,47	6,17
6,18	0,47	6,18
6,20	0,47	6,20
6,21	0,48	6,21
6,23	0,48	6,23
6,24	0,48	6,24
6,26	0,48	6,26
6,27	0,48	6,27
6,29	0,48	6,29
6,32	0,48	6,32
6,33	0,49	6,33
6,35	0,49	6,35
6,38	0,49	6,38
6,39	0,49	6,39
6,41	0,49	6,41
6,44	0,49	6,44
6,45	0,49	6,45
6,47	0,50	6,47
6,50	0,50	6,50
6,51	0,50	6,51
6,53	0,50	6,53
6,54	0,50	6,54
6,56	0,51	6,56
6,57	0,51	6,57
6,59	0,51	6,59
6,60	0,51	6,60
6,62	0,51	6,62
6,65	0,52	6,65
6,66	0,52	6,66
6,68	0,52	6,68
6,69	0,52	6,69
6,72	0,52	6,72
6,75	0,52	6,75
6,77	0,52	6,77
6,78	0,53	6,78
6,80	0,53	6,80
6,81	0,53	6,81
6,83	0,53	6,83
6,84	0,53	6,84
6,87	0,53	6,87
6,89	0,53	6,89
6,90	0,53	6,90
6,92	0,54	6,92
6,93	0,54	6,93
6,96	0,54	6,96
6,99	0,54	6,99
7,01	0,54	7,01
7,04	0,55	7,04
7,05	0,55	7,05
7,08	0,55	7,08
7,10	0,55	7,10
7,13	0,55	7,13
7,14	0,55	7,14
7,16	0,55	7,16
7,17	0,56	7,17
7,20	0,56	7,20
7,23	0,56	7,23
7,25	0,56	7,25
7,26	0,56	7,26
7,28	0,57	7,28
7,31	0,56	7,31
7,32	0,57	7,32
7,34	0,57	7,34
7,37	0,57	7,37
7,39	0,57	7,39
7,40	0,57	7,40
7,42	0,58	7,42
7,43	0,58	7,43
7,46	0,58	7,46
7,48	0,58	7,48
7,51	0,58	7,51
7,52	0,58	7,52
7,54	0,59	7,54
7,57	0,59	7,57
7,60	0,59	7,60
7,61	0,60	7,61
7,63	0,60	7,63
7,66	0,60	7,66
7,67	0,60	7,67
7,70	0,60	7,70
7,72	0,60	7,72
7,73	0,61	7,73
7,75	0,61	7,75
7,78	0,61	7,78
7,79	0,61	7,79
7,82	0,61	7,82
7,84	0,61	7,84
7,85	0,61	7,85
7,88	0,61	7,88
7,90	0,62	7,90
7,91	0,62	7,91
7,94	0,62	7,94
7,96	0,62	7,96
7,97	0,63	7,97
8,00	0,63	8,00
8,02	0,63	8,02
8,05	0,63	8,05
8,06	0,63	8,06
8,09	0,64	8,09
8,11	0,64	8,11
8,12	0,64	8,12
8,14	0,64	8,14
8,17	0,64	8,17
8,20	0,64	8,20
8,21	0,64	8,21
8,23	0,65	8,23
8,26	0,65	8,26
8,27	0,65	8,27
8,29	0,65	8,29
8,32	0,65	8,32
8,35	0,66	8,35
8,36	0,66	8,36
8,38	0,66	8,38
8,41	0,66	8,41
8,42	0,66	8,42
8,45	0,67	8,45
8,47	0,67	8,47
8,50	0,67	8,50
8,51	0,67	8,51
8,54	0,67	8,54
8,56	0,67	8,56
8,57	0,67	8,57
8,60	0,68	8,60
8,63	0,68	8,63
8,65	0,68	8,65
8,68	0,68	8,68
8,69	0,68	8,69
8,71	0,69	8,71
8,74	0,69	8,74
8,75	0,69	8,75
8,78	0,69	8,78
8,80	0,69	8,80
8,83	0,70	8,83
8,86	0,70	8,86
8,87	0,70	8,87
8,89	0,70	8,89
8,92	0,71	8,92
8,95	0,71	8,95
8,96	0,71	8,96
8,99	0,71	8,99
9,01	0,72	9,01
9,04	0,72	9,04
9,07	0,72	9,07
9,08	0,72	9,08
9,11	0,73	9,11
9,13	0,73	9,13
9,16	0,73	9,16
9,18	0,74	9,18
9,21	0,74	9,21
9,24	0,74	9,24
9,25	0,74	9,25
9,28	0,75	9,28
9,30	0,75	9,30
9,33	0,75	9,33
9,34	0,75	9,34
9,37	0,76	9,37
9,40	0,76	9,40
9,42	0,76	9,42
9,45	0,76	9,45
9,48	0,76	9,48
9,49	0,77	9,49
9,52	0,77	9,52
9,55	0,77	9,55
9,57	0,78	9,57
9,60	0,78	9,60
9,63	0,78	9,63
9,64	0,78	9,64
9,67	0,79	9,67
9,69	0,79	9,69
9,72	0,79	9,72
9,75	0,80	9,75
9,76	0,80	9,76
9,79	0,80	9,79
9,82	0,80	9,82
9,85	0,81	9,85
9,87	0,81	9,87
9,90	0,81	9,90
9,91	0,81	9,91
9,96	0,82	9,96
9,97	0,82	9,97
9,99	0,82	9,99
10,02	0,83	10,02
10,05	0,83	10,05
10,08	0,83	10,08
10,11	0,83	10,11
10,14	0,83	10,14
10,15	0,84	10,15
10,18	0,84	10,18
10,21	0,84	10,21
10,23	0,85	10,23
10,26	0,85	10,26
10,29	0,85	10,29
10,32	0,85	10,32
10,35	0,86	10,35
10,38	0,86	10,38
10,41	0,86	10,41
10,42	0,87	10,42
10,45	0,87	10,45
10,48	0,87	10,48
10,51	0,87	10,51
10,54	0,87	10,54
10,57	0,88	10,57
10,59	0,88	10,59
10,62	0,88	10,62
10,65	0,89	10,65
10,68	0,89	10,68
10,71	0,89	10,71
10,72	0,89	10,72
10,75	0,90	10,75
10,78	0,90	10,78
10,81	0,90	10,81
10,84	0,90	10,84
10,87	0,91	10,87
10,90	0,91	10,90
10,92	0,92	10,92
10,95	0,92	10,95
10,98	0,92	10,98
11,01	0,93	11,01
11,04	0,93	11,04
11,07	0,93	11,07
11,10	0,94	11,10
11,13	0,94	11,13
11,16	0,94	11,16
11,19	0,95	11,19
11,22	0,95	11,22
11,25	0,96	11,25
11,28	0,96	11,28
11,30	0,96	11,30
11,34	0,97	11,34
11,37	0,97	11,37
11,40	0,98	11,40
11,43	0,98	11,43
11,46	0,98	11,46
11,49	0,99	11,49
11,52	0,99	11,52
11,55	1,00	11,55
11,58	1,00	11,58
11,61	1,00	11,61
11,63	1,01	11,63
11,66	1,01	11,66
11,70	1,01	11,70
11,73	1,02	11,73
11,75	1,02	11,75
11,79	1,03	11,79
11,82	1,03	11,82
11,85	1,03	11,85
11,88	1,04	11,88
11,91	1,04	11,91
11,94	1,04	11,94
11,97	1,05	11,97
12,00	1,05	12,00
12,03	1,06	12,03
12,06	1,07	12,06
12,11	1,07	12,11
12,14	1,08	12,14
12,17	1,08	12,17
12,20	1,08	12,20
12,23	1,09	12,23
12,26	1,09	12,26
12,30	1,10	12,30
12,32	1,11	12,32
12,35	1,11	12,35
12,39	1,12	12,39
12,42	1,12	12,42
12,45	1,13	12,45
12,48	1,13	12,48
12,53	1,14	12,53
12,54	1,14	12,54
12,59	1,15	12,59
12,62	1,15	12,62
12,66	1,16	12,66
12,68	1,16	12,68
12,72	1,17	12,72
12,75	1,17	12,75
12,78	1,18	12,78
12,81	1,18	12,81
12,85	1,19	12,85
12,89	1,19	12,89
12,92	1,20	12,92
12,95	1,20	12,95
13,00	1,21	13,00
13,01	1,22	13,01
13,06	1,22	13,06
13,09	1,23	13,09
13,13	1,23	13,13
13,18	1,24	13,18
13,19	1,24	13,19
13,24	1,25	13,24
13,27	1,26	13,27
13,30	1,26	13,30
13,34	1,27	13,34
13,37	1,28	13,37
13,42	1,28	13,42
13,45	1,29	13,45
13,49	1,29	13,49
13,52	1,30	13,52
13,55	1,30	13,55
13,58	1,31	13,58
13,63	1,32	13,63
13,66	1,33	13,66
13,70	1,33	13,70
13,72	1,34	13,72
13,78	1,34	13,78
13,79	1,35	13,79
13,84	1,36	13,84
13,88	1,36	13,88
13,91	1,37	13,91
13,96	1,38	13,96
13,99	1,38	13,99
14,03	1,39	14,03
14,06	1,40	14,06
14,09	1,41	14,09
14,14	1,41	14,14
14,18	1,42	14,18
14,21	1,43	14,21
14,24	1,44	14,24
14,29	1,45	14,29
14,32	1,46	14,32
14,36	1,46	14,36
14,41	1,47	14,41
14,44	1,48	14,44
14,48	1,49	14,48
14,51	1,50	14,51
14,56	1,50	14,56
14,59	1,51	14,59
14,63	1,52	14,63
14,68	1,53	14,68
14,71	1,54	14,71
14,76	1,55	14,76
14,79	1,56	14,79
14,83	1,56	14,83
14,88	1,57	14,88
14,92	1,58	14,92
14,95	1,59	14,95
15,00	1,60	15,00
15,03	1,60	15,03
15,07	1,61	15,07
15,12	1,63	15,12
15,15	1,64	15,15
15,19	1,65	15,19
15,24	1,66	15,24
15,27	1,67	15,27
15,31	1,68	15,31
15,36	1,69	15,36
15,40	1,70	15,40
15,45	1,71	15,45
15,48	1,71	15,48
15,52	1,72	15,52
15,57	1,73	15,57
15,61	1,74	15,61
15,66	1,74	15,66
15,70	1,73	15,70
15,73	1,73	15,73
15,78	1,72	15,78
15,79	1,78	15,79
15,81	1,73	15,81
