Analógico 2	Analógico 1	Analógico 2
5,76	0,63	5,76
5,84	0,66	5,84
5,90	0,66	5,90
5,96	0,66	5,96
6,03	0,66	6,03
6,09	0,68	6,09
6,17	0,69	6,17
6,23	0,69	6,23
6,29	0,71	6,29
6,35	0,72	6,35
6,42	0,72	6,42
6,48	0,72	6,48
6,54	0,74	6,54
6,62	0,75	6,62
6,68	0,77	6,68
6,74	0,77	6,74
6,80	0,77	6,80
6,87	0,78	6,87
6,93	0,80	6,93
6,99	0,81	6,99
7,05	0,83	7,05
7,11	0,83	7,11
7,17	0,83	7,17
7,23	0,84	7,23
7,31	0,84	7,31
7,37	0,87	7,37
7,43	0,89	7,43
7,49	0,90	7,49
7,55	0,90	7,55
7,63	0,90	7,63
7,67	0,92	7,67
7,73	0,93	7,73
7,79	0,95	7,79
7,87	0,96	7,87
7,93	0,96	7,93
7,99	0,98	7,99
8,05	0,98	8,05
8,11	0,99	8,11
8,17	1,01	8,17
8,23	1,01	8,23
8,29	1,04	8,29
8,35	1,04	8,35
8,41	1,04	8,41
8,47	1,07	8,47
8,51	1,07	8,51
8,57	1,08	8,57
8,65	1,08	8,65
8,71	1,10	8,71
8,75	1,11	8,75
8,81	1,13	8,81
8,87	1,14	8,87
8,93	1,14	8,93
8,99	1,16	8,99
9,04	1,16	9,04
9,10	1,17	9,10
9,16	1,19	9,16
9,22	1,19	9,22
9,28	1,20	9,28
9,34	1,22	9,34
9,39	1,22	9,39
9,45	1,24	9,45
9,51	1,24	9,51
9,57	1,25	9,57
9,61	1,27	9,61
9,67	1,27	9,67
9,72	1,28	9,72
9,79	1,28	9,79
9,84	1,31	9,84
9,90	1,31	9,90
9,94	1,31	9,94
10,00	1,33	10,00
10,06	1,34	10,06
10,12	1,34	10,12
10,17	1,37	10,17
10,21	1,37	10,21
10,27	1,39	10,27
10,33	1,40	10,33
10,39	1,42	10,39
10,44	1,42	10,44
10,50	1,45	10,50
10,54	1,46	10,54
10,60	1,46	10,60
10,65	1,48	10,65
10,71	1,48	10,71
10,77	1,51	10,77
10,81	1,52	10,81
10,86	1,54	10,86
10,92	1,55	10,92
10,96	1,58	10,96
11,03	1,58	11,03
11,07	1,61	11,07
11,13	1,63	11,13
11,18	1,63	11,18
11,24	1,66	11,24
11,28	1,67	11,28
11,34	1,69	11,34
11,39	1,70	11,39
11,45	1,72	11,45
11,49	1,75	11,49
11,54	1,76	11,54
11,60	1,78	11,60
11,64	1,81	11,64
11,70	1,82	11,70
11,75	1,84	11,75
11,79	1,87	11,79
11,84	1,87	11,84
11,90	1,88	11,90
11,94	1,91	11,94
12,00	1,93	12,00
12,05	1,96	12,05
12,09	1,97	12,09
12,14	2,00	12,14
12,18	2,00	12,18
12,24	2,03	12,24
12,29	2,05	12,29
12,35	2,08	12,35
12,39	2,08	12,39
12,44	2,11	12,44
12,48	2,12	12,48
12,54	2,14	12,54
12,57	2,15	12,57
12,63	2,17	12,63
12,68	2,18	12,68
12,72	2,20	12,72
12,77	2,21	12,77
12,83	2,24	12,83
12,86	2,26	12,86
12,92	2,26	12,92
12,97	2,29	12,97
13,01	2,29	13,01
13,06	2,30	13,06
13,10	2,32	13,10
13,16	2,33	13,16
13,19	2,35	13,19
13,25	2,38	13,25
13,30	2,38	13,30
13,34	2,39	13,34
13,39	2,39	13,39
13,43	2,41	13,43
13,48	2,41	13,48
13,52	2,44	13,52
13,57	2,44	13,57
13,61	2,46	13,61
13,66	2,47	13,66
13,70	2,49	13,70
13,75	2,49	13,75
13,79	2,50	13,79
13,85	2,50	13,85
13,90	2,52	13,90
13,93	2,53	13,93
13,97	2,55	13,97
14,02	2,56	14,02
14,06	2,56	14,06
14,11	2,58	14,11
14,15	2,59	14,15
14,20	2,59	14,20
14,24	2,61	14,24
14,29	2,61	14,29
14,33	2,62	14,33
14,38	2,64	14,38
14,42	2,64	14,42
14,45	2,65	14,45
14,50	2,67	14,50
14,54	2,68	14,54
14,59	2,70	14,59
14,63	2,70	14,63
14,68	2,71	14,68
14,73	2,73	14,73
14,76	2,76	14,76
14,80	2,77	14,80
14,85	2,77	14,85
14,88	2,79	14,88
14,94	2,80	14,94
14,98	2,83	14,98
15,01	2,85	15,01
15,06	2,86	15,06
15,10	2,88	15,10
15,15	2,89	15,15
15,18	2,92	15,18
15,22	2,94	15,22
15,27	2,97	15,27
15,31	2,98	15,31
15,36	3,00	15,36
15,39	3,03	15,39
15,43	3,06	15,43
15,48	3,09	15,48
15,51	3,10	15,51
15,55	3,13	15,55
15,58	3,16	15,58
15,64	3,19	15,64
15,67	3,24	15,67
15,72	3,25	15,72
15,76	3,28	15,76
15,79	3,31	15,79
15,82	3,34	15,82
15,88	3,37	15,88
15,91	3,40	15,91
15,94	3,42	15,94
15,99	3,46	15,99
16,03	3,49	16,03
16,06	3,52	16,06
16,11	3,55	16,11
16,15	3,58	16,15
16,20	3,63	16,20
16,23	3,66	16,23
16,27	3,69	16,27
16,30	3,72	16,30
16,35	3,74	16,35
16,38	3,78	16,38
16,41	3,81	16,41
16,45	3,84	16,45
16,50	3,86	16,50
16,53	3,89	16,53
16,56	3,92	16,56
16,61	3,95	16,61
16,65	3,99	16,65
16,68	4,01	16,68
16,73	4,04	16,73
16,76	4,07	16,76
16,80	4,10	16,80
16,83	4,11	16,83
16,88	4,14	16,88
16,91	4,17	16,91
16,95	4,19	16,95
16,98	4,22	16,98
17,01	4,25	17,01
17,06	4,26	17,06
17,10	4,29	17,10
17,13	4,32	17,13
17,16	4,35	17,16
17,21	4,35	17,21
17,24	4,40	17,24
17,28	4,41	17,28
17,31	4,44	17,31
17,36	4,44	17,36
17,39	4,47	17,39
17,42	4,47	17,42
17,45	4,50	17,45
17,49	4,52	17,49
17,52	4,55	17,52
17,57	4,56	17,57
17,60	4,56	17,60
17,64	4,59	17,64
17,67	4,61	17,67
17,70	4,62	17,70
17,73	4,65	17,73
17,76	4,65	17,76
17,81	4,68	17,81
17,84	4,68	17,84
17,88	4,70	17,88
17,91	4,71	17,91
17,94	4,73	17,94
17,97	4,74	17,97
18,02	4,74	18,02
18,05	4,77	18,05
18,08	4,77	18,08
18,11	4,79	18,11
18,15	4,80	18,15
18,18	4,82	18,18
18,23	4,83	18,23
18,24	4,83	18,24
18,29	4,85	18,29
18,32	4,86	18,32
18,37	4,86	18,37
18,38	4,88	18,38
18,41	4,90	18,41
18,44	4,90	18,44
18,49	4,93	18,49
18,50	4,93	18,50
18,55	4,94	18,55
18,58	4,96	18,58
18,62	4,96	18,62
18,65	4,97	18,65
18,68	4,99	18,68
18,71	4,99	18,71
18,74	5,00	18,74
18,79	5,02	18,79
18,82	5,03	18,82
18,85	5,05	18,85
18,88	5,05	18,88
18,92	5,06	18,92
18,94	5,08	18,94
18,98	5,09	18,98
19,01	5,11	19,01
19,04	5,12	19,04
19,06	5,12	19,06
19,10	5,14	19,10
19,13	5,14	19,13
19,16	5,17	19,16
19,19	5,18	19,19
19,24	5,20	19,24
19,27	5,21	19,27
19,28	5,23	19,28
19,31	5,23	19,31
19,34	5,24	19,34
19,39	5,26	19,39
19,40	5,29	19,40
19,43	5,30	19,43
19,48	5,33	19,48
19,51	5,33	19,51
19,54	5,36	19,54
19,55	5,38	19,55
19,60	5,41	19,60
19,63	5,42	19,63
19,66	5,45	19,66
19,69	5,48	19,69
19,70	5,50	19,70
19,75	5,53	19,75
19,78	5,54	19,78
19,81	5,57	19,81
19,84	5,62	19,84
19,87	5,63	19,87
19,88	5,68	19,88
19,93	5,69	19,93
19,96	5,72	19,96
19,99	5,77	19,99
20,02	5,80	20,02
20,05	5,84	20,05
20,08	5,87	20,08
20,11	5,90	20,11
20,12	5,95	20,12
20,15	5,99	20,15
20,19	6,04	20,19
20,22	6,07	20,22
20,25	6,10	20,25
20,28	6,16	20,28
20,29	6,21	20,29
20,34	6,24	20,34
20,35	6,28	20,35
20,40	6,33	20,40
20,41	6,39	20,41
20,44	6,42	20,44
20,47	6,48	20,47
20,50	6,52	20,50
20,53	6,57	20,53
20,55	6,61	20,55
20,58	6,66	20,58
20,61	6,70	20,61
20,64	6,73	20,64
20,67	6,79	20,67
20,70	6,84	20,70
20,71	6,88	20,71
20,74	6,93	20,74
20,77	6,99	20,77
20,80	7,02	20,80
20,83	7,06	20,83
20,86	7,11	20,86
20,89	7,17	20,89
20,91	7,21	20,91
20,94	7,26	20,94
20,97	7,29	20,97
21,00	7,35	21,00
21,01	7,38	21,01
21,04	7,43	21,04
21,07	7,47	21,07
21,10	7,52	21,10
21,13	7,55	21,13
21,16	7,59	21,16
21,18	7,62	21,18
21,21	7,67	21,21
21,22	7,73	21,22
21,25	7,76	21,25
21,28	7,79	21,28
21,30	7,83	21,30
21,33	7,86	21,33
21,36	7,91	21,36
21,39	7,94	21,39
21,40	7,98	21,40
21,43	8,00	21,43
21,46	8,04	21,46
21,49	8,09	21,49
21,52	8,10	21,52
21,54	8,13	21,54
21,57	8,16	21,57
21,58	8,19	21,58
21,61	8,21	21,61
21,64	8,25	21,64
21,67	8,25	21,67
21,69	8,30	21,69
21,72	8,31	21,72
21,75	8,33	21,75
21,76	8,37	21,76
21,79	8,39	21,79
21,81	8,40	21,81
21,84	8,42	21,84
21,85	8,45	21,85
21,88	8,46	21,88
21,91	8,48	21,91
21,94	8,52	21,94
21,96	8,52	21,96
21,99	8,54	21,99
22,01	8,56	22,01
22,04	8,59	22,04
22,07	8,59	22,07
22,08	8,62	22,08
22,11	8,63	22,11
22,13	8,65	22,13
22,16	8,65	22,16
22,17	8,66	22,17
22,20	8,68	22,20
22,22	8,69	22,22
22,25	8,71	22,25
22,28	8,72	22,28
22,29	8,72	22,29
22,32	8,74	22,32
22,35	8,75	22,35
22,35	8,75	22,35
22,40	8,75	22,40
22,41	8,77	22,41
22,44	8,78	22,44
22,46	8,78	22,46
22,49	8,80	22,49
22,52	8,80	22,52
22,53	8,80	22,53
22,55	8,80	22,55
22,58	8,83	22,58
22,61	8,83	22,61
22,62	8,83	22,62
22,64	8,84	22,64
22,68	8,84	22,68
22,68	8,86	22,68
22,71	8,87	22,71
22,74	8,86	22,74
22,76	8,89	22,76
22,79	8,89	22,79
22,80	8,90	22,80
22,82	8,90	22,82
22,85	8,92	22,85
22,86	8,92	22,86
22,89	8,92	22,89
22,92	8,93	22,92
22,92	8,93	22,92
22,97	8,95	22,97
22,98	8,96	22,98
23,00	8,96	23,00
23,03	8,96	23,03
23,06	8,96	23,06
23,07	8,98	23,07
23,09	8,99	23,09
23,10	8,99	23,10
23,13	8,99	23,13
23,15	8,99	23,15
23,18	9,01	23,18
23,19	9,01	23,19
23,22	9,02	23,22
23,24	9,01	23,24
23,25	9,02	23,25
23,27	9,02	23,27
23,30	9,02	23,30
23,33	9,04	23,33
23,34	9,05	23,34
23,36	9,07	23,36
23,39	9,05	23,39
23,40	9,05	23,40
23,43	9,07	23,43
23,45	9,08	23,45
23,46	9,08	23,46
23,48	9,10	23,48
23,51	9,11	23,51
23,54	9,10	23,54
23,55	9,11	23,55
23,57	9,11	23,57
23,58	9,11	23,58
23,61	9,13	23,61
23,63	9,14	23,63
23,64	9,14	23,64
23,67	9,14	23,67
23,69	9,16	23,69
23,70	9,16	23,70
23,73	9,16	23,73
23,76	9,16	23,76
23,78	9,17	23,78
23,79	9,19	23,79
23,81	9,20	23,81
23,84	9,20	23,84
23,86	9,22	23,86
23,87	9,23	23,87
23,89	9,23	23,89
23,92	9,23	23,92
23,95	9,26	23,95
23,96	9,26	23,96
23,98	9,28	23,98
23,99	9,29	23,99
24,01	9,29	24,01
24,04	9,31	24,04
24,05	9,32	24,05
24,08	9,35	24,08
24,08	9,37	24,08
24,11	9,38	24,11
24,11	9,40	24,11
24,14	9,41	24,14
24,17	9,43	24,17
24,19	9,44	24,19
24,20	9,47	24,20
24,22	9,49	24,22
24,25	9,52	24,25
24,26	9,53	24,26
24,28	9,56	24,28
24,29	9,58	24,29
24,31	9,61	24,31
24,34	9,64	24,34
24,35	9,65	24,35
24,38	9,68	24,38
24,38	9,71	24,38
24,40	9,73	24,40
24,43	9,78	24,43
24,44	9,79	24,44
24,46	9,82	24,46
24,47	9,85	24,47
24,50	9,88	24,50
24,52	9,91	24,52
24,53	9,94	24,53
24,56	9,97	24,56
24,56	10,00	24,56
24,59	10,05	24,59
24,61	10,08	24,61
24,62	10,12	24,62
24,64	10,15	24,64
24,67	10,18	24,67
24,68	10,23	24,68
24,70	10,27	24,70
24,71	10,32	24,71
24,74	10,35	24,74
24,76	10,38	24,76
24,77	10,44	24,77
24,79	10,48	24,79
24,80	10,51	24,80
24,82	10,56	24,82
24,83	10,60	24,83
24,85	10,66	24,85
24,88	10,69	24,88
24,88	10,74	24,88
24,91	10,80	24,91
24,92	10,84	24,92
24,94	10,90	24,94
24,95	10,95	24,95
24,98	10,98	24,98
24,98	11,06	24,98
25,01	11,10	25,01
25,03	11,15	25,03
25,04	11,19	25,04
25,06	11,25	25,06
25,07	11,31	25,07
25,10	11,37	25,10
25,12	11,40	25,12
25,13	11,46	25,13
25,15	11,51	25,15
25,15	11,57	25,15
25,16	11,63	25,16
25,19	11,67	25,19
25,21	11,73	25,21
25,22	11,78	25,22
25,24	11,84	25,24
25,25	11,88	25,25
25,27	11,94	25,27
25,28	12,00	25,28
25,31	12,05	25,31
25,31	12,11	25,31
25,34	12,15	25,34
25,34	12,21	25,34
25,37	12,28	25,37
25,39	12,32	25,39
25,40	12,37	25,40
25,42	12,40	25,42
25,43	12,44	25,43
25,45	12,47	25,45
25,46	12,47	25,46
25,49	12,52	25,49
25,49	12,53	25,49
25,51	12,53	25,51
25,52	12,55	25,52
25,55	12,55	25,55
25,55	12,58	25,55
25,58	12,56	25,58
25,58	12,59	25,58
25,60	12,58	25,60
25,63	12,59	25,63
25,64	12,59	25,64
25,66	12,61	25,66
25,68	12,61	25,68
25,69	12,61	25,69
25,71	12,61	25,71
25,72	12,61	25,72
25,74	12,61	25,74
25,75	12,61	25,75
25,77	12,61	25,77
25,78	12,59	25,78
25,80	12,61	25,80
25,80	12,61	25,80
25,83	12,59	25,83
25,84	12,61	25,84
25,86	12,61	25,86
25,87	12,61	25,87
25,89	12,61	25,89
25,90	12,62	25,90
25,90	12,61	25,90
25,93	12,61	25,93
25,95	12,62	25,95
25,96	12,61	25,96
25,98	12,61	25,98
25,99	12,61	25,99
25,99	12,61	25,99
26,01	12,61	26,01
26,02	12,61	26,02
26,04	12,61	26,04
26,05	12,61	26,05
26,07	12,62	26,07
26,08	12,61	26,08
26,10	12,61	26,10
26,13	12,61	26,13
26,13	12,62	26,13
26,14	12,61	26,14
26,16	12,61	26,16
26,17	12,61	26,17
26,19	12,61	26,19
26,20	12,62	26,20
26,22	12,61	26,22
26,23	12,61	26,23
26,25	12,61	26,25
26,26	12,61	26,26
26,26	12,61	26,26
26,29	12,62	26,29
26,29	12,61	26,29
26,31	12,61	26,31
26,32	12,62	26,32
26,34	12,62	26,34
26,35	12,62	26,35
26,37	12,61	26,37
26,38	12,62	26,38
26,38	12,62	26,38
26,40	12,61	26,40
26,43	12,61	26,43
26,44	12,62	26,44
26,46	12,62	26,46
26,47	12,61	26,47
26,47	12,61	26,47
26,49	12,61	26,49
26,52	12,61	26,52
26,52	12,61	26,52
26,53	12,61	26,53
26,55	12,61	26,55
26,55	12,62	26,55
26,56	12,62	26,56
26,58	12,61	26,58
26,61	12,61	26,61
26,61	12,61	26,61
26,62	12,62	26,62
26,64	12,61	26,64
26,64	12,62	26,64
26,65	12,61	26,65
26,67	12,61	26,67
26,68	12,61	26,68
26,70	12,61	26,70
26,71	12,62	26,71
26,73	12,62	26,73
26,74	12,62	26,74
26,76	12,61	26,76
26,77	12,62	26,77
26,77	12,61	26,77
26,79	12,61	26,79
26,80	12,62	26,80
26,82	12,62	26,82
26,83	12,61	26,83
26,85	12,62	26,85
26,85	12,61	26,85
26,86	12,62	26,86
26,88	12,62	26,88
26,88	12,61	26,88
26,91	12,62	26,91
26,91	12,61	26,91
26,92	12,61	26,92
26,94	12,61	26,94
26,95	12,62	26,95
26,97	12,62	26,97
26,97	12,62	26,97
26,98	12,62	26,98
27,01	12,62	27,01
27,01	12,62	27,01
27,03	12,62	27,03
27,03	12,61	27,03
27,04	12,62	27,04
27,06	12,62	27,06
27,07	12,61	27,07
27,09	12,61	27,09
27,09	12,61	27,09
27,10	12,62	27,10
27,12	12,62	27,12
27,13	12,61	27,13
27,15	12,61	27,15
27,15	12,61	27,15
27,16	12,61	27,16
27,18	12,62	27,18
27,19	12,61	27,19
27,19	12,62	27,19
27,21	12,62	27,21
27,22	12,61	27,22
27,24	12,62	27,24
27,24	12,61	27,24
27,27	12,62	27,27
27,27	12,61	27,27
27,28	12,61	27,28
27,30	12,62	27,30
27,30	12,62	27,30
27,31	12,62	27,31
27,33	12,62	27,33
27,33	12,62	27,33
27,36	12,62	27,36
27,36	12,62	27,36
27,39	12,61	27,39
27,39	12,62	27,39
27,39	12,61	27,39
27,40	12,62	27,40
27,42	12,61	27,42
27,43	12,62	27,43
27,45	12,62	27,45
27,46	12,61	27,46
27,46	12,61	27,46
27,48	12,61	27,48
27,48	12,62	27,48
27,50	12,61	27,50
27,51	12,61	27,51
27,53	12,61	27,53
27,53	12,62	27,53
27,54	12,62	27,54
27,56	12,61	27,56
27,57	12,62	27,57
27,57	12,62	27,57
27,59	12,62	27,59
27,60	12,61	27,60
27,62	12,61	27,62
27,62	12,62	27,62
27,63	12,62	27,63
27,65	12,62	27,65
27,66	12,62	27,66
27,66	12,62	27,66
27,68	12,61	27,68
27,69	12,61	27,69
27,69	12,61	27,69
27,71	12,62	27,71
27,71	12,62	27,71
27,72	12,62	27,72
27,74	12,61	27,74
27,75	12,62	27,75
27,75	12,62	27,75
27,77	12,61	27,77
27,78	12,62	27,78
27,78	12,62	27,78
27,80	12,61	27,80
27,81	12,62	27,81
27,83	12,62	27,83
27,83	12,62	27,83
27,83	12,62	27,83
27,84	12,62	27,84
27,86	12,62	27,86
27,87	12,61	27,87
27,87	12,62	27,87
27,89	12,62	27,89
27,90	12,61	27,90
27,92	12,62	27,92
27,93	12,62	27,93
27,92	12,62	27,92
27,95	12,61	27,95
27,96	12,61	27,96
27,96	12,62	27,96
27,96	12,62	27,96
27,96	12,62	27,96
27,98	12,61	27,98
27,99	12,62	27,99
28,01	12,62	28,01
28,02	12,61	28,02
28,02	12,61	28,02
28,04	12,61	28,04
28,05	12,62	28,05
28,07	12,61	28,07
28,07	12,62	28,07
28,07	12,62	28,07
28,08	12,62	28,08
28,10	12,62	28,10
28,10	12,62	28,10
28,11	12,61	28,11
28,13	12,61	28,13
28,13	12,62	28,13
28,14	12,62	28,14
28,16	12,62	28,16
28,17	12,61	28,17
28,17	12,61	28,17
28,19	12,62	28,19
28,19	12,62	28,19
28,20	12,62	28,20
28,20	12,61	28,20
28,22	12,62	28,22
28,23	12,62	28,23
28,23	12,62	28,23
28,25	12,62	28,25
28,25	12,62	28,25
28,26	12,62	28,26
28,26	12,62	28,26
28,28	12,61	28,28
