Analógico 2	Analógico 1	Analógico 2
4,81	0,27	4,81
4,89	0,29	4,89
4,95	0,29	4,95
5,01	0,30	5,01
5,07	0,30	5,07
5,13	0,30	5,13
5,20	0,29	5,20
5,26	0,29	5,26
5,32	0,30	5,32
5,38	0,30	5,38
5,44	0,30	5,44
5,51	0,32	5,51
5,57	0,30	5,57
5,63	0,32	5,63
5,69	0,32	5,69
5,75	0,30	5,75
5,81	0,30	5,81
5,87	0,32	5,87
5,91	0,32	5,91
5,97	0,32	5,97
6,05	0,30	6,05
6,09	0,32	6,09
6,15	0,30	6,15
6,21	0,32	6,21
6,27	0,32	6,27
6,33	0,30	6,33
6,39	0,32	6,39
6,45	0,33	6,45
6,50	0,32	6,50
6,56	0,32	6,56
6,62	0,32	6,62
6,66	0,32	6,66
6,72	0,32	6,72
6,78	0,32	6,78
6,83	0,32	6,83
6,89	0,32	6,89
6,96	0,30	6,96
7,01	0,32	7,01
7,07	0,30	7,07
7,13	0,30	7,13
7,17	0,32	7,17
7,23	0,32	7,23
7,29	0,30	7,29
7,36	0,30	7,36
7,39	0,30	7,39
7,46	0,30	7,46
7,51	0,32	7,51
7,57	0,32	7,57
7,63	0,30	7,63
7,67	0,30	7,67
7,73	0,30	7,73
7,78	0,32	7,78
7,82	0,32	7,82
7,90	0,32	7,90
7,94	0,32	7,94
7,99	0,32	7,99
8,05	0,32	8,05
8,09	0,32	8,09
8,15	0,32	8,15
8,21	0,32	8,21
8,26	0,32	8,26
8,30	0,32	8,30
8,38	0,32	8,38
8,41	0,33	8,41
8,47	0,33	8,47
8,51	0,33	8,51
8,57	0,35	8,57
8,63	0,35	8,63
8,68	0,35	8,68
8,72	0,36	8,72
8,78	0,35	8,78
8,83	0,36	8,83
8,87	0,36	8,87
8,92	0,38	8,92
8,98	0,38	8,98
9,04	0,39	9,04
9,08	0,38	9,08
9,13	0,39	9,13
9,19	0,39	9,19
9,24	0,41	9,24
9,28	0,41	9,28
9,33	0,41	9,33
9,39	0,42	9,39
9,43	0,42	9,43
9,49	0,42	9,49
9,54	0,44	9,54
9,58	0,44	9,58
9,63	0,44	9,63
9,69	0,45	9,69
9,73	0,45	9,73
9,78	0,45	9,78
9,82	0,47	9,82
9,87	0,47	9,87
9,93	0,47	9,93
9,96	0,47	9,96
10,02	0,47	10,02
10,06	0,48	10,06
10,12	0,48	10,12
10,17	0,48	10,17
10,21	0,50	10,21
10,26	0,48	10,26
10,32	0,50	10,32
10,36	0,50	10,36
10,39	0,48	10,39
10,45	0,48	10,45
10,50	0,48	10,50
10,54	0,50	10,54
10,59	0,48	10,59
10,63	0,48	10,63
10,66	0,48	10,66
10,72	0,48	10,72
10,77	0,48	10,77
10,81	0,47	10,81
10,87	0,48	10,87
10,90	0,48	10,90
10,95	0,48	10,95
10,99	0,48	10,99
11,04	0,48	11,04
11,09	0,48	11,09
11,15	0,45	11,15
11,18	0,47	11,18
11,24	0,48	11,24
11,28	0,45	11,28
11,33	0,45	11,33
11,37	0,45	11,37
11,40	0,47	11,40
11,45	0,45	11,45
11,49	0,44	11,49
11,54	0,45	11,54
11,58	0,45	11,58
11,63	0,44	11,63
11,67	0,44	11,67
11,72	0,44	11,72
11,75	0,44	11,75
11,79	0,45	11,79
11,84	0,44	11,84
11,88	0,42	11,88
11,93	0,44	11,93
11,97	0,45	11,97
12,02	0,44	12,02
12,05	0,44	12,05
12,09	0,44	12,09
12,14	0,44	12,14
12,18	0,44	12,18
12,23	0,44	12,23
12,26	0,44	12,26
12,30	0,44	12,30
12,35	0,44	12,35
12,38	0,44	12,38
12,42	0,44	12,42
12,47	0,45	12,47
12,51	0,45	12,51
12,56	0,44	12,56
12,59	0,45	12,59
12,63	0,45	12,63
12,66	0,45	12,66
12,72	0,45	12,72
12,77	0,45	12,77
12,80	0,47	12,80
12,85	0,47	12,85
12,89	0,48	12,89
12,92	0,48	12,92
12,97	0,48	12,97
13,00	0,50	13,00
13,04	0,50	13,04
13,09	0,50	13,09
13,12	0,50	13,12
13,16	0,51	13,16
13,19	0,51	13,19
13,24	0,53	13,24
13,30	0,53	13,30
13,31	0,54	13,31
13,36	0,54	13,36
13,39	0,56	13,39
13,45	0,56	13,45
13,48	0,57	13,48
13,52	0,59	13,52
13,55	0,59	13,55
13,60	0,60	13,60
13,63	0,60	13,63
13,67	0,62	13,67
13,70	0,62	13,70
13,75	0,63	13,75
13,78	0,63	13,78
13,81	0,65	13,81
13,85	0,65	13,85
13,90	0,66	13,90
13,94	0,68	13,94
13,97	0,69	13,97
14,02	0,69	14,02
14,05	0,71	14,05
14,09	0,71	14,09
14,11	0,72	14,11
14,15	0,74	14,15
14,20	0,74	14,20
14,23	0,75	14,23
14,27	0,77	14,27
14,30	0,77	14,30
14,35	0,77	14,35
14,38	0,78	14,38
14,41	0,78	14,41
14,45	0,80	14,45
14,50	0,81	14,50
14,53	0,80	14,53
14,56	0,83	14,56
14,59	0,83	14,59
14,63	0,83	14,63
14,67	0,83	14,67
14,70	0,83	14,70
14,74	0,83	14,74
14,79	0,83	14,79
14,82	0,84	14,82
14,85	0,84	14,85
14,88	0,83	14,88
14,92	0,84	14,92
14,95	0,84	14,95
14,98	0,83	14,98
15,01	0,83	15,01
15,06	0,83	15,06
15,10	0,83	15,10
15,13	0,83	15,13
15,16	0,81	15,16
15,19	0,81	15,19
15,24	0,81	15,24
15,27	0,81	15,27
15,30	0,81	15,30
15,33	0,80	15,33
15,37	0,80	15,37
15,40	0,78	15,40
15,43	0,78	15,43
15,46	0,78	15,46
15,51	0,78	15,51
15,54	0,78	15,54
15,57	0,77	15,57
15,60	0,77	15,60
15,63	0,75	15,63
15,66	0,77	15,66
15,70	0,77	15,70
15,73	0,75	15,73
15,76	0,75	15,76
15,81	0,75	15,81
15,84	0,74	15,84
15,87	0,74	15,87
15,90	0,72	15,90
15,93	0,74	15,93
15,96	0,72	15,96
15,99	0,72	15,99
16,03	0,71	16,03
16,06	0,71	16,06
16,09	0,71	16,09
16,11	0,69	16,11
16,15	0,71	16,15
16,20	0,68	16,20
16,23	0,69	16,23
16,26	0,68	16,26
16,27	0,68	16,27
16,32	0,68	16,32
16,35	0,69	16,35
16,38	0,68	16,38
16,41	0,68	16,41
16,44	0,69	16,44
16,47	0,68	16,47
16,50	0,68	16,50
16,55	0,66	16,55
16,56	0,68	16,56
16,61	0,66	16,61
16,62	0,68	16,62
16,67	0,66	16,67
16,70	0,68	16,70
16,73	0,66	16,73
16,76	0,66	16,76
16,79	0,66	16,79
16,80	0,66	16,80
16,85	0,68	16,85
16,88	0,66	16,88
16,89	0,68	16,89
16,94	0,68	16,94
16,95	0,68	16,95
17,00	0,68	17,00
17,01	0,68	17,01
17,06	0,69	17,06
17,07	0,69	17,07
17,10	0,69	17,10
17,15	0,71	17,15
17,18	0,69	17,18
17,19	0,71	17,19
17,22	0,71	17,22
17,27	0,71	17,27
17,28	0,72	17,28
17,31	0,72	17,31
17,34	0,72	17,34
17,37	0,74	17,37
17,40	0,74	17,40
17,43	0,74	17,43
17,45	0,75	17,45
17,49	0,75	17,49
17,52	0,75	17,52
17,54	0,77	17,54
17,57	0,77	17,57
17,61	0,78	17,61
17,63	0,78	17,63
17,66	0,80	17,66
17,69	0,78	17,69
17,70	0,81	17,70
17,73	0,81	17,73
17,76	0,83	17,76
17,79	0,83	17,79
17,82	0,84	17,82
17,85	0,84	17,85
17,88	0,87	17,88
17,90	0,87	17,90
17,94	0,87	17,94
17,97	0,89	17,97
17,99	0,89	17,99
18,02	0,90	18,02
18,03	0,92	18,03
18,06	0,93	18,06
18,08	0,93	18,08
18,12	0,95	18,12
18,14	0,96	18,14
18,18	0,98	18,18
18,21	0,99	18,21
18,23	0,99	18,23
18,26	1,01	18,26
18,29	1,01	18,29
18,30	1,04	18,30
18,35	1,04	18,35
18,37	1,05	18,37
18,40	1,07	18,40
18,41	1,08	18,41
18,44	1,10	18,44
18,47	1,10	18,47
18,49	1,11	18,49
18,52	1,14	18,52
18,55	1,14	18,55
18,58	1,16	18,58
18,59	1,17	18,59
18,62	1,19	18,62
18,65	1,20	18,65
18,68	1,20	18,68
18,71	1,22	18,71
18,73	1,25	18,73
18,76	1,25	18,76
18,79	1,27	18,79
18,80	1,30	18,80
18,82	1,30	18,82
18,85	1,31	18,85
18,88	1,33	18,88
18,91	1,33	18,91
18,92	1,34	18,92
18,95	1,36	18,95
18,97	1,37	18,97
19,00	1,37	19,00
19,03	1,39	19,03
19,04	1,40	19,04
19,09	1,42	19,09
19,10	1,42	19,10
19,13	1,42	19,13
19,15	1,43	19,15
19,18	1,45	19,18
19,19	1,45	19,19
19,22	1,46	19,22
19,25	1,46	19,25
19,27	1,48	19,27
19,30	1,48	19,30
19,31	1,48	19,31
19,34	1,48	19,34
19,36	1,49	19,36
19,39	1,49	19,39
19,42	1,51	19,42
19,45	1,49	19,45
19,46	1,49	19,46
19,49	1,49	19,49
19,51	1,51	19,51
19,54	1,51	19,54
19,55	1,51	19,55
19,58	1,49	19,58
19,60	1,49	19,60
19,63	1,49	19,63
19,66	1,49	19,66
19,67	1,49	19,67
19,69	1,49	19,69
19,72	1,46	19,72
19,75	1,48	19,75
19,75	1,48	19,75
19,78	1,46	19,78
19,81	1,46	19,81
19,84	1,45	19,84
19,85	1,45	19,85
19,88	1,45	19,88
19,90	1,42	19,90
19,93	1,42	19,93
19,94	1,43	19,94
19,97	1,42	19,97
19,99	1,40	19,99
20,02	1,40	20,02
20,03	1,39	20,03
20,06	1,37	20,06
20,06	1,37	20,06
20,09	1,37	20,09
20,12	1,36	20,12
20,15	1,34	20,15
20,17	1,34	20,17
20,20	1,34	20,20
20,22	1,33	20,22
20,23	1,33	20,23
20,25	1,30	20,25
20,28	1,31	20,28
20,29	1,31	20,29
20,32	1,30	20,32
20,34	1,28	20,34
20,35	1,27	20,35
20,40	1,27	20,40
20,41	1,27	20,41
20,43	1,25	20,43
20,44	1,25	20,44
20,47	1,25	20,47
20,49	1,25	20,49
20,52	1,24	20,52
20,53	1,22	20,53
20,55	1,22	20,55
20,58	1,22	20,58
20,59	1,20	20,59
20,61	1,20	20,61
20,64	1,20	20,64
20,65	1,20	20,65
20,68	1,19	20,68
20,71	1,19	20,71
20,73	1,17	20,73
20,74	1,17	20,74
20,76	1,17	20,76
20,77	1,16	20,77
20,79	1,16	20,79
20,82	1,17	20,82
20,83	1,16	20,83
20,86	1,16	20,86
20,88	1,16	20,88
20,89	1,14	20,89
20,92	1,14	20,92
20,94	1,14	20,94
20,95	1,14	20,95
20,98	1,16	20,98
21,01	1,14	21,01
21,01	1,14	21,01
21,04	1,13	21,04
21,06	1,14	21,06
21,07	1,13	21,07
21,10	1,14	21,10
21,12	1,13	21,12
21,15	1,13	21,15
21,16	1,13	21,16
21,18	1,13	21,18
21,21	1,13	21,21
21,22	1,13	21,22
21,24	1,13	21,24
21,27	1,13	21,27
21,27	1,13	21,27
21,28	1,13	21,28
21,31	1,13	21,31
21,33	1,13	21,33
21,34	1,13	21,34
21,37	1,14	21,37
21,39	1,13	21,39
21,40	1,14	21,40
21,42	1,14	21,42
21,45	1,14	21,45
21,46	1,14	21,46
21,48	1,14	21,48
21,49	1,14	21,49
21,51	1,14	21,51
21,52	1,16	21,52
21,55	1,16	21,55
21,57	1,16	21,57
21,60	1,16	21,60
21,61	1,16	21,61
21,64	1,16	21,64
21,64	1,17	21,64
21,67	1,17	21,67
21,69	1,19	21,69
21,70	1,17	21,70
21,73	1,17	21,73
21,75	1,19	21,75
21,76	1,20	21,76
21,79	1,19	21,79
21,81	1,20	21,81
21,82	1,22	21,82
21,85	1,22	21,85
21,87	1,22	21,87
21,88	1,24	21,88
21,91	1,22	21,91
21,93	1,25	21,93
21,94	1,25	21,94
21,96	1,24	21,96
21,99	1,27	21,99
22,01	1,25	22,01
22,04	1,28	22,04
22,05	1,28	22,05
22,07	1,28	22,07
22,10	1,30	22,10
22,10	1,31	22,10
22,11	1,31	22,11
22,14	1,33	22,14
22,16	1,34	22,16
22,17	1,33	22,17
22,20	1,34	22,20
22,22	1,36	22,22
22,23	1,36	22,23
22,25	1,37	22,25
22,28	1,39	22,28
22,28	1,39	22,28
22,31	1,40	22,31
22,32	1,42	22,32
22,34	1,42	22,34
22,37	1,43	22,37
22,38	1,45	22,38
22,40	1,45	22,40
22,41	1,48	22,41
22,44	1,48	22,44
22,46	1,48	22,46
22,47	1,49	22,47
22,49	1,51	22,49
22,50	1,52	22,50
22,53	1,54	22,53
22,55	1,54	22,55
22,56	1,57	22,56
22,58	1,57	22,58
22,61	1,58	22,61
22,62	1,60	22,62
22,64	1,60	22,64
22,65	1,63	22,65
22,67	1,63	22,67
22,67	1,64	22,67
22,70	1,66	22,70
22,73	1,67	22,73
22,74	1,69	22,74
22,76	1,70	22,76
22,77	1,70	22,77
22,79	1,73	22,79
22,80	1,75	22,80
22,82	1,75	22,82
22,83	1,76	22,83
22,86	1,79	22,86
22,88	1,81	22,88
22,89	1,81	22,89
22,91	1,82	22,91
22,94	1,85	22,94
22,95	1,85	22,95
22,95	1,87	22,95
22,98	1,87	22,98
22,98	1,90	22,98
23,01	1,91	23,01
23,03	1,93	23,03
23,03	1,94	23,03
23,06	1,96	23,06
23,07	1,97	23,07
23,10	1,99	23,10
23,12	2,00	23,12
23,13	2,02	23,13
23,15	2,05	23,15
23,15	2,06	23,15
23,18	2,06	23,18
23,19	2,08	23,19
23,21	2,11	23,21
23,22	2,12	23,22
23,24	2,12	23,24
23,25	2,15	23,25
23,28	2,17	23,28
23,30	2,18	23,30
23,31	2,20	23,31
23,31	2,21	23,31
23,34	2,21	23,34
23,34	2,24	23,34
23,36	2,26	23,36
23,39	2,27	23,39
23,42	2,29	23,42
23,42	2,30	23,42
23,43	2,32	23,43
23,45	2,33	23,45
23,46	2,35	23,46
23,48	2,36	23,48
23,49	2,38	23,49
23,51	2,41	23,51
23,52	2,42	23,52
23,54	2,44	23,54
23,55	2,44	23,55
23,57	2,47	23,57
23,58	2,49	23,58
23,60	2,50	23,60
23,61	2,50	23,61
23,63	2,53	23,63
23,64	2,55	23,64
23,66	2,56	23,66
23,67	2,58	23,67
23,69	2,58	23,69
23,72	2,59	23,72
23,72	2,61	23,72
23,73	2,64	23,73
23,75	2,64	23,75
23,76	2,64	23,76
23,78	2,65	23,78
23,79	2,67	23,79
23,81	2,70	23,81
23,83	2,70	23,83
23,84	2,70	23,84
23,86	2,71	23,86
23,87	2,73	23,87
23,89	2,74	23,89
23,90	2,74	23,90
23,92	2,76	23,92
23,93	2,76	23,93
23,95	2,77	23,95
23,98	2,77	23,98
23,98	2,79	23,98
23,98	2,79	23,98
24,01	2,80	24,01
24,02	2,80	24,02
24,02	2,82	24,02
24,04	2,82	24,04
24,05	2,82	24,05
24,08	2,83	24,08
24,10	2,83	24,10
24,11	2,83	24,11
24,11	2,85	24,11
24,13	2,83	24,13
24,14	2,83	24,14
24,16	2,83	24,16
24,17	2,83	24,17
24,19	2,83	24,19
24,19	2,83	24,19
24,22	2,85	24,22
24,23	2,83	24,23
24,25	2,83	24,25
24,26	2,83	24,26
24,26	2,83	24,26
24,29	2,82	24,29
24,29	2,83	24,29
24,31	2,82	24,31
24,32	2,82	24,32
24,34	2,82	24,34
24,35	2,80	24,35
24,37	2,80	24,37
24,38	2,79	24,38
24,40	2,79	24,40
24,41	2,77	24,41
24,41	2,77	24,41
24,44	2,76	24,44
24,46	2,76	24,46
24,46	2,74	24,46
24,47	2,74	24,47
24,47	2,73	24,47
24,50	2,73	24,50
24,50	2,71	24,50
24,53	2,70	24,53
24,53	2,70	24,53
24,55	2,70	24,55
24,56	2,68	24,56
24,58	2,67	24,58
24,59	2,65	24,59
24,59	2,65	24,59
24,61	2,65	24,61
24,62	2,64	24,62
24,64	2,62	24,64
24,65	2,61	24,65
24,67	2,61	24,67
24,68	2,59	24,68
24,68	2,58	24,68
24,71	2,58	24,71
24,73	2,55	24,73
24,73	2,55	24,73
24,74	2,53	24,74
24,76	2,53	24,76
24,77	2,52	24,77
24,77	2,52	24,77
24,79	2,50	24,79
24,80	2,50	24,80
24,80	2,49	24,80
24,83	2,49	24,83
24,85	2,46	24,85
24,85	2,46	24,85
24,86	2,44	24,86
24,88	2,42	24,88
24,89	2,42	24,89
24,89	2,41	24,89
24,91	2,41	24,91
24,92	2,39	24,92
24,94	2,38	24,94
24,94	2,36	24,94
24,95	2,36	24,95
24,98	2,36	24,98
25,00	2,35	25,00
25,00	2,35	25,00
25,00	2,33	25,00
25,01	2,32	25,01
25,03	2,32	25,03
25,04	2,30	25,04
25,07	2,30	25,07
25,07	2,29	25,07
25,09	2,27	25,09
25,10	2,27	25,10
25,10	2,26	25,10
25,12	2,27	25,12
25,12	2,24	25,12
25,13	2,24	25,13
25,15	2,24	25,15
25,16	2,23	25,16
25,18	2,23	25,18
25,18	2,21	25,18
25,19	2,21	25,19
25,21	2,20	25,21
25,22	2,20	25,22
25,22	2,20	25,22
25,24	2,18	25,24
25,25	2,18	25,25
25,27	2,18	25,27
25,27	2,17	25,27
25,28	2,15	25,28
25,28	2,15	25,28
25,30	2,15	25,30
25,33	2,14	25,33
25,33	2,14	25,33
25,34	2,14	25,34
25,36	2,14	25,36
25,36	2,12	25,36
25,37	2,11	25,37
25,37	2,12	25,37
25,39	2,11	25,39
25,40	2,11	25,40
25,42	2,11	25,42
25,42	2,11	25,42
25,43	2,09	25,43
25,45	2,09	25,45
25,46	2,08	25,46
25,46	2,09	25,46
25,48	2,09	25,48
25,49	2,08	25,49
25,51	2,06	25,51
25,51	2,08	25,51
25,52	2,06	25,52
25,54	2,06	25,54
25,55	2,06	25,55
25,57	2,06	25,57
25,57	2,06	25,57
25,57	2,06	25,57
25,60	2,05	25,60
25,60	2,06	25,60
25,60	2,06	25,60
25,63	2,05	25,63
25,64	2,05	25,64
25,64	2,05	25,64
25,64	2,05	25,64
25,68	2,03	25,68
25,68	2,03	25,68
25,68	2,03	25,68
25,69	2,05	25,69
25,71	2,05	25,71
25,72	2,05	25,72
25,74	2,03	25,74
25,74	2,03	25,74
25,75	2,03	25,75
25,78	2,03	25,78
25,78	2,03	25,78
25,80	2,03	25,80
25,83	2,03	25,83
25,84	2,03	25,84
25,86	2,03	25,86
25,89	2,02	25,89
25,90	2,03	25,90
25,92	2,03	25,92
25,95	2,03	25,95
25,95	2,03	25,95
25,98	2,03	25,98
25,99	2,02	25,99
26,02	2,03	26,02
26,02	2,03	26,02
26,05	2,03	26,05
26,07	2,03	26,07
26,08	2,05	26,08
26,11	2,03	26,11
26,13	2,03	26,13
26,14	2,05	26,14
26,16	2,05	26,16
26,16	2,03	26,16
26,19	2,05	26,19
26,22	2,06	26,22
26,22	2,06	26,22
26,25	2,05	26,25
26,26	2,06	26,26
26,29	2,06	26,29
26,31	2,06	26,31
26,32	2,08	26,32
26,32	2,08	26,32
26,35	2,08	26,35
26,37	2,09	26,37
26,38	2,09	26,38
26,40	2,11	26,40
26,43	2,11	26,43
26,44	2,11	26,44
26,46	2,11	26,46
26,47	2,12	26,47
26,49	2,14	26,49
26,50	2,12	26,50
26,52	2,14	26,52
26,53	2,15	26,53
26,55	2,17	26,55
26,58	2,17	26,58
26,59	2,18	26,59
26,61	2,18	26,61
26,62	2,20	26,62
26,64	2,21	26,64
26,67	2,23	26,67
26,67	2,23	26,67
26,70	2,23	26,70
26,71	2,24	26,71
26,73	2,26	26,73
26,74	2,27	26,74
26,74	2,27	26,74
26,79	2,29	26,79
26,79	2,30	26,79
26,80	2,32	26,80
26,83	2,32	26,83
26,83	2,35	26,83
26,86	2,36	26,86
26,88	2,36	26,88
26,89	2,38	26,89
26,89	2,39	26,89
26,92	2,39	26,92
26,94	2,42	26,94
26,95	2,42	26,95
26,97	2,46	26,97
26,98	2,46	26,98
27,00	2,47	27,00
27,01	2,49	27,01
27,03	2,50	27,03
27,04	2,52	27,04
27,06	2,53	27,06
27,09	2,55	27,09
27,09	2,58	27,09
27,09	2,59	27,09
27,12	2,61	27,12
27,13	2,62	27,13
27,15	2,64	27,15
27,18	2,67	27,18
27,18	2,67	27,18
27,19	2,70	27,19
27,21	2,71	27,21
27,22	2,73	27,22
27,24	2,74	27,24
27,27	2,76	27,27
27,27	2,79	27,27
27,28	2,80	27,28
27,30	2,82	27,30
27,33	2,85	27,33
27,33	2,86	27,33
27,36	2,88	27,36
27,37	2,89	27,37
27,39	2,92	27,39
27,39	2,94	27,39
27,40	2,97	27,40
27,40	2,98	27,40
27,43	3,01	27,43
27,45	3,03	27,45
27,46	3,04	27,46
27,48	3,07	27,48
27,50	3,09	27,50
27,51	3,12	27,51
27,53	3,15	27,53
27,54	3,18	27,54
27,56	3,18	27,56
27,57	3,21	27,57
27,59	3,22	27,59
27,59	3,27	27,59
27,62	3,28	27,62
27,63	3,31	27,63
27,65	3,33	27,65
27,66	3,34	27,66
27,68	3,37	27,68
27,69	3,40	27,69
27,69	3,42	27,69
27,71	3,45	27,71
27,74	3,48	27,74
27,74	3,51	27,74
27,75	3,52	27,75
27,75	3,55	27,75
27,77	3,58	27,77
27,80	3,61	27,80
27,81	3,64	27,81
27,83	3,66	27,83
27,83	3,69	27,83
27,84	3,72	27,84
27,86	3,75	27,86
27,89	3,78	27,89
27,89	3,81	27,89
27,90	3,84	27,90
27,92	3,86	27,92
27,93	3,90	27,93
27,93	3,92	27,93
27,95	3,95	27,95
27,98	3,99	27,98
27,99	4,01	27,99
27,99	4,04	27,99
28,01	4,07	28,01
28,02	4,10	28,02
28,04	4,14	28,04
28,05	4,17	28,05
28,07	4,19	28,07
28,07	4,23	28,07
28,10	4,26	28,10
28,10	4,29	28,10
28,11	4,32	28,11
28,13	4,37	28,13
28,14	4,38	28,14
28,14	4,41	28,14
28,17	4,44	28,17
28,17	4,49	28,17
28,19	4,52	28,19
28,20	4,56	28,20
28,20	4,59	28,20
28,23	4,61	28,23
28,25	4,67	28,25
28,23	4,70	28,23
28,26	4,73	28,26
28,28	4,76	28,28
28,29	4,79	28,29
28,29	4,83	28,29
28,31	4,86	28,31
28,32	4,91	28,32
28,34	4,94	28,34
28,35	4,99	28,35
28,37	5,02	28,37
28,38	5,08	28,38
28,38	5,11	28,38
28,40	5,15	28,40
28,41	5,18	28,41
28,41	5,23	28,41
28,44	5,27	28,44
28,44	5,30	28,44
28,46	5,35	28,46
28,49	5,39	28,49
28,49	5,44	28,49
28,50	5,48	28,50
28,50	5,57	28,50
28,52	6,34	28,52
28,52	7,56	28,52
28,53	8,65	28,53
28,53	9,50	28,53
28,52	10,17	28,52
28,53	10,69	28,53
28,53	11,12	28,53
28,53	11,45	28,53
28,53	11,69	28,53
28,55	11,90	28,55
28,55	12,06	28,55
28,55	12,18	28,55
28,55	12,28	28,55
28,56	12,35	28,56
28,56	12,43	28,56
28,56	12,47	28,56
28,56	12,50	28,56
28,56	12,55	28,56
28,56	12,56	28,56
28,56	12,58	28,56
28,56	12,59	28,56
28,58	12,61	28,58
28,58	12,61	28,58
28,56	12,59	28,56
28,58	12,61	28,58
28,58	12,61	28,58
28,56	12,61	28,56
28,58	12,61	28,58
28,58	12,61	28,58
28,58	12,61	28,58
28,58	12,61	28,58
28,58	12,62	28,58
28,58	12,61	28,58
28,58	12,59	28,58
28,59	12,61	28,59
28,59	12,61	28,59
28,58	12,61	28,58
28,59	12,61	28,59
28,59	12,61	28,59
28,59	12,61	28,59
28,59	12,61	28,59
28,59	12,61	28,59
28,59	12,61	28,59
28,59	12,62	28,59
28,58	12,61	28,58
28,59	12,61	28,59
28,59	12,61	28,59
28,58	12,61	28,58
28,59	12,61	28,59
28,59	12,61	28,59
28,58	12,61	28,58
28,59	12,61	28,59
28,59	12,61	28,59
28,59	12,61	28,59
28,59	12,61	28,59
28,59	12,61	28,59
28,59	12,61	28,59
28,59	12,61	28,59
28,59	12,61	28,59
28,61	12,59	28,61
28,59	12,61	28,59
28,59	12,61	28,59
28,61	12,61	28,61
28,61	12,62	28,61
28,61	12,62	28,61
28,61	12,62	28,61
28,61	12,61	28,61
28,61	12,62	28,61
28,61	12,61	28,61
28,61	12,62	28,61
28,61	12,61	28,61
28,61	12,62	28,61
28,61	12,62	28,61
