Analógico 2	Analógico 1	Analógico 2
11,96	0,16	11,96
12,00	0,16	12,00
12,05	0,16	12,05
12,12	0,17	12,12
12,17	0,17	12,17
12,23	0,17	12,23
12,27	0,17	12,27
12,32	0,17	12,32
12,36	0,18	12,36
12,42	0,18	12,42
12,47	0,18	12,47
12,51	0,18	12,51
12,57	0,18	12,57
12,62	0,18	12,62
12,66	0,18	12,66
12,72	0,18	12,72
12,77	0,18	12,77
12,80	0,19	12,80
12,86	0,19	12,86
12,89	0,19	12,89
12,95	0,19	12,95
13,00	0,19	13,00
13,04	0,19	13,04
13,07	0,19	13,07
13,12	0,19	13,12
13,16	0,20	13,16
13,19	0,20	13,19
13,24	0,20	13,24
13,27	0,20	13,27
13,31	0,20	13,31
13,36	0,20	13,36
13,40	0,20	13,40
13,43	0,20	13,43
13,46	0,20	13,46
13,51	0,21	13,51
13,55	0,20	13,55
13,58	0,21	13,58
13,61	0,21	13,61
13,66	0,21	13,66
13,69	0,21	13,69
13,72	0,21	13,72
13,76	0,21	13,76
13,79	0,21	13,79
13,82	0,21	13,82
13,85	0,21	13,85
13,90	0,21	13,90
13,93	0,22	13,93
13,94	0,21	13,94
13,99	0,22	13,99
14,02	0,22	14,02
14,05	0,22	14,05
14,08	0,22	14,08
14,11	0,22	14,11
14,14	0,22	14,14
14,17	0,22	14,17
14,20	0,22	14,20
14,23	0,22	14,23
14,24	0,22	14,24
14,29	0,22	14,29
14,32	0,22	14,32
14,33	0,22	14,33
14,36	0,23	14,36
14,39	0,22	14,39
14,41	0,23	14,41
14,44	0,23	14,44
14,47	0,23	14,47
14,50	0,23	14,50
14,51	0,23	14,51
14,54	0,23	14,54
14,56	0,23	14,56
14,59	0,23	14,59
14,60	0,23	14,60
14,63	0,23	14,63
14,65	0,23	14,65
14,68	0,23	14,68
14,70	0,23	14,70
14,73	0,23	14,73
14,76	0,23	14,76
14,77	0,23	14,77
14,79	0,23	14,79
14,82	0,23	14,82
14,83	0,24	14,83
14,86	0,23	14,86
14,88	0,24	14,88
14,89	0,24	14,89
14,92	0,24	14,92
14,94	0,24	14,94
14,95	0,24	14,95
14,97	0,24	14,97
15,00	0,24	15,00
15,03	0,24	15,03
15,04	0,24	15,04
15,06	0,24	15,06
15,07	0,24	15,07
15,09	0,24	15,09
15,12	0,24	15,12
15,15	0,24	15,15
15,16	0,24	15,16
15,18	0,24	15,18
15,19	0,24	15,19
15,22	0,24	15,22
15,24	0,25	15,24
15,25	0,25	15,25
15,27	0,24	15,27
15,28	0,25	15,28
15,30	0,25	15,30
15,33	0,25	15,33
15,34	0,25	15,34
15,36	0,25	15,36
15,37	0,25	15,37
15,39	0,25	15,39
15,42	0,25	15,42
15,43	0,25	15,43
15,45	0,26	15,45
15,46	0,26	15,46
15,49	0,26	15,49
15,51	0,26	15,51
15,52	0,26	15,52
15,54	0,26	15,54
15,55	0,26	15,55
15,57	0,26	15,57
15,58	0,26	15,58
15,60	0,26	15,60
15,61	0,26	15,61
15,63	0,27	15,63
15,64	0,27	15,64
15,66	0,27	15,66
15,67	0,27	15,67
15,69	0,27	15,69
15,70	0,27	15,70
15,72	0,27	15,72
15,73	0,27	15,73
15,75	0,27	15,75
15,76	0,28	15,76
15,78	0,28	15,78
15,79	0,28	15,79
15,82	0,28	15,82
15,84	0,28	15,84
15,85	0,28	15,85
15,87	0,28	15,87
15,88	0,28	15,88
15,90	0,29	15,90
15,91	0,29	15,91
15,94	0,29	15,94
15,96	0,29	15,96
15,97	0,29	15,97
15,99	0,29	15,99
16,00	0,29	16,00
16,02	0,30	16,02
16,03	0,30	16,03
16,05	0,30	16,05
16,06	0,30	16,06
16,08	0,30	16,08
16,09	0,30	16,09
16,11	0,30	16,11
16,12	0,31	16,12
16,14	0,31	16,14
16,15	0,31	16,15
16,17	0,31	16,17
16,18	0,32	16,18
16,20	0,32	16,20
16,21	0,32	16,21
16,23	0,32	16,23
16,24	0,33	16,24
16,26	0,33	16,26
16,27	0,33	16,27
16,29	0,33	16,29
16,30	0,33	16,30
16,32	0,34	16,32
16,33	0,34	16,33
16,35	0,34	16,35
16,36	0,35	16,36
16,38	0,35	16,38
16,39	0,35	16,39
16,41	0,35	16,41
16,42	0,36	16,42
16,44	0,36	16,44
16,45	0,37	16,45
16,47	0,37	16,47
16,48	0,37	16,48
16,50	0,38	16,50
16,52	0,38	16,52
16,53	0,39	16,53
16,55	0,39	16,55
16,56	0,39	16,56
16,58	0,40	16,58
16,59	0,40	16,59
16,61	0,40	16,61
