Analógico 2	Analógico 1	Analógico 2
12,57	0,08	12,57
12,63	0,08	12,63
12,71	0,08	12,71
12,77	0,08	12,77
12,83	0,08	12,83
12,89	0,09	12,89
12,95	0,09	12,95
13,01	0,09	13,01
13,07	0,09	13,07
13,12	0,09	13,12
13,18	0,10	13,18
13,24	0,10	13,24
13,28	0,10	13,28
13,34	0,10	13,34
13,40	0,10	13,40
13,45	0,10	13,45
13,51	0,10	13,51
13,55	0,10	13,55
13,60	0,10	13,60
13,66	0,10	13,66
13,70	0,10	13,70
13,75	0,10	13,75
13,79	0,10	13,79
13,84	0,10	13,84
13,90	0,11	13,90
13,94	0,11	13,94
13,99	0,11	13,99
14,03	0,11	14,03
14,08	0,11	14,08
14,12	0,11	14,12
14,17	0,11	14,17
14,21	0,11	14,21
14,26	0,11	14,26
14,30	0,11	14,30
14,33	0,11	14,33
14,38	0,11	14,38
14,42	0,11	14,42
14,45	0,11	14,45
14,50	0,12	14,50
14,54	0,12	14,54
14,57	0,12	14,57
14,62	0,12	14,62
14,65	0,12	14,65
14,70	0,12	14,70
14,73	0,12	14,73
14,76	0,12	14,76
14,80	0,12	14,80
14,83	0,12	14,83
14,88	0,12	14,88
14,91	0,12	14,91
14,95	0,12	14,95
14,98	0,12	14,98
15,01	0,12	15,01
15,06	0,12	15,06
15,07	0,12	15,07
15,12	0,12	15,12
15,15	0,12	15,15
15,18	0,12	15,18
15,21	0,12	15,21
15,24	0,12	15,24
15,27	0,12	15,27
15,30	0,12	15,30
15,33	0,13	15,33
15,36	0,13	15,36
15,39	0,13	15,39
15,42	0,12	15,42
15,45	0,12	15,45
15,48	0,13	15,48
15,49	0,13	15,49
15,52	0,13	15,52
15,55	0,13	15,55
15,58	0,13	15,58
15,61	0,13	15,61
15,63	0,13	15,63
15,66	0,13	15,66
15,69	0,13	15,69
15,72	0,13	15,72
15,73	0,13	15,73
15,76	0,13	15,76
15,78	0,13	15,78
15,81	0,13	15,81
15,84	0,13	15,84
15,85	0,13	15,85
15,88	0,13	15,88
15,91	0,13	15,91
15,93	0,13	15,93
15,94	0,13	15,94
15,96	0,13	15,96
15,99	0,13	15,99
16,02	0,13	16,02
16,03	0,13	16,03
16,06	0,13	16,06
16,08	0,13	16,08
16,09	0,13	16,09
16,12	0,13	16,12
16,14	0,13	16,14
16,15	0,13	16,15
16,17	0,13	16,17
16,20	0,13	16,20
16,21	0,14	16,21
16,23	0,14	16,23
16,26	0,14	16,26
16,27	0,14	16,27
16,29	0,14	16,29
16,32	0,13	16,32
16,33	0,14	16,33
16,35	0,13	16,35
16,36	0,14	16,36
16,38	0,14	16,38
16,39	0,14	16,39
16,42	0,14	16,42
16,45	0,14	16,45
16,48	0,14	16,48
16,50	0,14	16,50
16,52	0,14	16,52
16,53	0,14	16,53
16,55	0,14	16,55
16,56	0,14	16,56
16,58	0,14	16,58
16,59	0,14	16,59
16,61	0,14	16,61
16,62	0,14	16,62
16,64	0,14	16,64
16,65	0,14	16,65
16,68	0,14	16,68
16,70	0,14	16,70
16,71	0,14	16,71
16,73	0,14	16,73
16,74	0,14	16,74
16,77	0,14	16,77
16,79	0,14	16,79
16,80	0,14	16,80
16,82	0,14	16,82
16,83	0,14	16,83
16,85	0,14	16,85
16,86	0,14	16,86
16,88	0,14	16,88
16,89	0,14	16,89
16,91	0,14	16,91
16,92	0,14	16,92
16,94	0,14	16,94
16,95	0,14	16,95
16,97	0,14	16,97
16,98	0,14	16,98
17,00	0,14	17,00
17,01	0,14	17,01
17,03	0,14	17,03
17,04	0,14	17,04
17,06	0,14	17,06
17,07	0,14	17,07
17,09	0,14	17,09
17,10	0,14	17,10
17,12	0,14	17,12
17,13	0,14	17,13
17,15	0,14	17,15
17,16	0,14	17,16
17,18	0,14	17,18
17,19	0,14	17,19
17,21	0,14	17,21
17,22	0,14	17,22
17,24	0,14	17,24
17,25	0,14	17,25
17,27	0,14	17,27
17,28	0,14	17,28
17,30	0,14	17,30
17,31	0,14	17,31
17,33	0,14	17,33
17,34	0,14	17,34
17,36	0,15	17,36
17,37	0,14	17,37
17,39	0,14	17,39
17,40	0,14	17,40
17,42	0,14	17,42
17,43	0,14	17,43
17,45	0,14	17,45
17,46	0,14	17,46
17,48	0,14	17,48
17,49	0,14	17,49
17,51	0,14	17,51
17,52	0,14	17,52
17,54	0,14	17,54
17,55	0,14	17,55
17,57	0,14	17,57
17,58	0,15	17,58
17,60	0,15	17,60
17,61	0,14	17,61
17,63	0,14	17,63
17,64	0,14	17,64
17,66	0,14	17,66
17,67	0,14	17,67
17,69	0,14	17,69
17,70	0,15	17,70
17,72	0,14	17,72
17,73	0,14	17,73
17,75	0,15	17,75
17,76	0,15	17,76
17,78	0,14	17,78
17,79	0,15	17,79
17,81	0,15	17,81
