Analógico 2	Analógico 1	Analógico 2
4,33	0,26	4,33
4,38	0,26	4,38
4,42	0,26	4,42
4,48	0,26	4,48
4,53	0,26	4,53
4,57	0,27	4,57
4,62	0,26	4,62
4,66	0,26	4,66
4,72	0,26	4,72
4,77	0,26	4,77
4,81	0,26	4,81
4,86	0,26	4,86
4,92	0,26	4,92
4,96	0,27	4,96
5,01	0,27	5,01
5,05	0,26	5,05
5,10	0,26	5,10
5,16	0,27	5,16
5,20	0,27	5,20
5,25	0,27	5,25
5,29	0,27	5,29
5,34	0,26	5,34
5,38	0,27	5,38
5,44	0,27	5,44
5,49	0,29	5,49
5,54	0,27	5,54
5,58	0,27	5,58
5,63	0,27	5,63
5,67	0,29	5,67
5,72	0,29	5,72
5,78	0,29	5,78
5,81	0,30	5,81
5,85	0,30	5,85
5,90	0,29	5,90
5,94	0,30	5,94
5,99	0,30	5,99
6,03	0,30	6,03
6,08	0,29	6,08
6,12	0,29	6,12
6,17	0,32	6,17
6,21	0,30	6,21
6,26	0,30	6,26
6,32	0,30	6,32
6,35	0,32	6,35
6,39	0,32	6,39
6,44	0,32	6,44
6,48	0,33	6,48
6,53	0,32	6,53
6,57	0,32	6,57
6,62	0,33	6,62
6,66	0,33	6,66
6,69	0,35	6,69
6,75	0,33	6,75
6,78	0,33	6,78
6,83	0,35	6,83
6,87	0,35	6,87
6,90	0,35	6,90
6,96	0,35	6,96
6,99	0,36	6,99
7,04	0,36	7,04
7,08	0,35	7,08
7,13	0,36	7,13
7,17	0,36	7,17
7,20	0,36	7,20
7,25	0,36	7,25
7,31	0,36	7,31
7,34	0,36	7,34
7,39	0,36	7,39
7,43	0,36	7,43
7,48	0,36	7,48
7,51	0,36	7,51
7,55	0,36	7,55
7,60	0,35	7,60
7,64	0,35	7,64
7,67	0,36	7,67
7,72	0,36	7,72
7,75	0,35	7,75
7,79	0,35	7,79
7,82	0,35	7,82
7,87	0,33	7,87
7,91	0,35	7,91
7,96	0,35	7,96
8,00	0,35	8,00
8,03	0,35	8,03
8,08	0,35	8,08
8,11	0,35	8,11
8,17	0,33	8,17
8,20	0,35	8,20
8,24	0,33	8,24
8,27	0,33	8,27
8,32	0,35	8,32
8,35	0,33	8,35
8,39	0,33	8,39
8,44	0,33	8,44
8,47	0,33	8,47
8,51	0,33	8,51
8,56	0,35	8,56
8,59	0,35	8,59
8,62	0,33	8,62
8,66	0,33	8,66
8,71	0,33	8,71
8,74	0,35	8,74
8,77	0,35	8,77
8,81	0,35	8,81
8,84	0,35	8,84
8,89	0,33	8,89
8,92	0,35	8,92
8,96	0,33	8,96
9,01	0,35	9,01
9,04	0,35	9,04
9,08	0,35	9,08
9,11	0,33	9,11
9,14	0,35	9,14
9,19	0,35	9,19
9,22	0,35	9,22
9,27	0,35	9,27
9,30	0,36	9,30
9,34	0,35	9,34
9,37	0,36	9,37
9,42	0,36	9,42
9,45	0,36	9,45
9,48	0,35	9,48
9,52	0,36	9,52
9,55	0,36	9,55
9,58	0,36	9,58
9,61	0,36	9,61
9,66	0,38	9,66
9,70	0,38	9,70
9,73	0,36	9,73
9,78	0,36	9,78
9,81	0,36	9,81
9,84	0,38	9,84
9,87	0,36	9,87
9,91	0,39	9,91
9,94	0,38	9,94
9,97	0,38	9,97
10,02	0,38	10,02
10,05	0,38	10,05
10,08	0,39	10,08
10,12	0,39	10,12
10,15	0,39	10,15
10,20	0,41	10,20
10,21	0,41	10,21
10,26	0,41	10,26
10,29	0,42	10,29
10,32	0,41	10,32
10,36	0,41	10,36
10,39	0,41	10,39
10,42	0,42	10,42
10,47	0,42	10,47
10,48	0,44	10,48
10,53	0,42	10,53
10,56	0,42	10,56
10,60	0,44	10,60
10,63	0,42	10,63
10,66	0,42	10,66
10,69	0,44	10,69
10,72	0,44	10,72
10,75	0,44	10,75
10,78	0,44	10,78
10,83	0,45	10,83
10,86	0,45	10,86
10,89	0,47	10,89
10,92	0,47	10,92
10,96	0,47	10,96
10,98	0,45	10,98
11,03	0,47	11,03
11,06	0,48	11,06
11,09	0,48	11,09
11,12	0,48	11,12
11,13	0,48	11,13
11,18	0,50	11,18
11,22	0,48	11,22
11,25	0,50	11,25
11,27	0,50	11,27
11,31	0,50	11,31
11,34	0,50	11,34
11,37	0,51	11,37
11,40	0,51	11,40
11,43	0,51	11,43
11,46	0,51	11,46
11,49	0,53	11,49
11,52	0,53	11,52
11,57	0,53	11,57
11,60	0,54	11,60
11,61	0,53	11,61
11,64	0,54	11,64
11,69	0,54	11,69
11,72	0,54	11,72
11,75	0,54	11,75
11,76	0,54	11,76
11,79	0,54	11,79
11,84	0,56	11,84
11,85	0,54	11,85
11,88	0,54	11,88
11,91	0,54	11,91
11,94	0,54	11,94
11,99	0,56	11,99
12,00	0,56	12,00
12,05	0,54	12,05
12,06	0,54	12,06
12,09	0,54	12,09
12,12	0,54	12,12
12,17	0,54	12,17
12,18	0,54	12,18
12,21	0,54	12,21
12,24	0,54	12,24
12,27	0,54	12,27
12,30	0,54	12,30
12,32	0,53	12,32
12,36	0,53	12,36
12,38	0,53	12,38
12,42	0,53	12,42
12,44	0,53	12,44
12,48	0,53	12,48
12,50	0,51	12,50
12,54	0,51	12,54
12,56	0,51	12,56
12,59	0,53	12,59
12,62	0,51	12,62
12,65	0,51	12,65
12,66	0,51	12,66
12,71	0,50	12,71
12,72	0,50	12,72
12,75	0,51	12,75
12,78	0,50	12,78
12,80	0,51	12,80
12,83	0,50	12,83
12,88	0,50	12,88
12,89	0,50	12,89
12,92	0,50	12,92
12,95	0,48	12,95
12,97	0,50	12,97
13,00	0,50	13,00
13,03	0,48	13,03
13,06	0,50	13,06
13,09	0,48	13,09
13,10	0,48	13,10
13,13	0,48	13,13
13,15	0,48	13,15
13,19	0,50	13,19
13,22	0,50	13,22
13,25	0,48	13,25
13,27	0,48	13,27
13,30	0,48	13,30
13,33	0,48	13,33
13,36	0,48	13,36
13,37	0,50	13,37
13,40	0,48	13,40
13,43	0,48	13,43
13,46	0,50	13,46
13,48	0,50	13,48
13,51	0,50	13,51
13,52	0,48	13,52
13,55	0,50	13,55
13,58	0,48	13,58
13,61	0,50	13,61
13,63	0,50	13,63
13,66	0,48	13,66
13,69	0,48	13,69
13,70	0,48	13,70
13,75	0,48	13,75
13,76	0,48	13,76
13,79	0,50	13,79
13,81	0,50	13,81
13,84	0,50	13,84
13,87	0,48	13,87
13,88	0,48	13,88
13,91	0,50	13,91
13,94	0,50	13,94
13,96	0,50	13,96
13,99	0,50	13,99
14,02	0,50	14,02
14,03	0,51	14,03
14,05	0,50	14,05
14,09	0,50	14,09
14,11	0,50	14,11
14,14	0,51	14,14
14,15	0,51	14,15
14,18	0,51	14,18
14,21	0,51	14,21
14,23	0,50	14,23
14,26	0,51	14,26
14,27	0,51	14,27
14,30	0,51	14,30
14,33	0,53	14,33
14,35	0,53	14,35
14,38	0,51	14,38
14,39	0,51	14,39
14,42	0,53	14,42
14,44	0,53	14,44
14,47	0,54	14,47
14,50	0,53	14,50
14,51	0,54	14,51
14,53	0,54	14,53
14,56	0,53	14,56
14,59	0,54	14,59
14,60	0,54	14,60
14,62	0,54	14,62
14,65	0,54	14,65
14,68	0,56	14,68
14,70	0,56	14,70
14,73	0,54	14,73
14,74	0,56	14,74
14,77	0,56	14,77
14,79	0,56	14,79
14,82	0,56	14,82
14,83	0,57	14,83
14,86	0,57	14,86
14,88	0,57	14,88
14,91	0,57	14,91
14,92	0,57	14,92
14,95	0,59	14,95
14,97	0,59	14,97
15,00	0,57	15,00
15,01	0,59	15,01
15,04	0,59	15,04
15,06	0,57	15,06
15,09	0,59	15,09
15,10	0,59	15,10
15,13	0,60	15,13
15,15	0,59	15,15
15,18	0,59	15,18
15,19	0,60	15,19
15,21	0,60	15,21
15,24	0,60	15,24
15,25	0,62	15,25
15,28	0,60	15,28
15,30	0,62	15,30
15,33	0,62	15,33
15,34	0,62	15,34
15,36	0,62	15,36
15,39	0,63	15,39
15,40	0,63	15,40
15,43	0,65	15,43
15,45	0,62	15,45
15,48	0,63	15,48
15,49	0,63	15,49
15,51	0,65	15,51
15,54	0,65	15,54
15,55	0,66	15,55
15,57	0,65	15,57
15,60	0,66	15,60
15,61	0,66	15,61
15,63	0,66	15,63
15,66	0,66	15,66
15,67	0,66	15,67
15,70	0,68	15,70
15,72	0,68	15,72
15,73	0,68	15,73
15,76	0,69	15,76
15,78	0,68	15,78
15,79	0,69	15,79
15,81	0,69	15,81
15,84	0,69	15,84
15,85	0,69	15,85
15,87	0,72	15,87
15,88	0,72	15,88
15,91	0,72	15,91
15,94	0,71	15,94
15,96	0,72	15,96
15,97	0,71	15,97
15,99	0,72	15,99
16,02	0,72	16,02
16,03	0,74	16,03
16,05	0,75	16,05
16,08	0,74	16,08
16,09	0,74	16,09
16,11	0,75	16,11
16,12	0,75	16,12
16,14	0,75	16,14
16,17	0,77	16,17
16,18	0,77	16,18
16,20	0,77	16,20
16,23	0,78	16,23
16,24	0,77	16,24
16,26	0,78	16,26
16,27	0,78	16,27
16,30	0,78	16,30
16,32	0,78	16,32
16,33	0,80	16,33
16,35	0,80	16,35
16,38	0,80	16,38
16,39	0,80	16,39
16,41	0,81	16,41
16,42	0,81	16,42
16,45	0,81	16,45
16,47	0,83	16,47
16,50	0,83	16,50
16,50	0,83	16,50
16,53	0,83	16,53
16,55	0,83	16,55
16,56	0,83	16,56
16,58	0,83	16,58
16,61	0,83	16,61
16,62	0,84	16,62
16,64	0,83	16,64
16,65	0,84	16,65
16,67	0,83	16,67
16,70	0,84	16,70
16,71	0,84	16,71
16,73	0,84	16,73
16,74	0,83	16,74
16,76	0,83	16,76
16,77	0,84	16,77
16,80	0,83	16,80
16,80	0,84	16,80
16,83	0,83	16,83
16,85	0,83	16,85
16,86	0,83	16,86
16,88	0,84	16,88
16,89	0,83	16,89
16,92	0,83	16,92
16,94	0,84	16,94
16,95	0,83	16,95
16,97	0,83	16,97
16,98	0,83	16,98
17,00	0,81	17,00
17,03	0,83	17,03
17,04	0,81	17,04
17,06	0,81	17,06
17,07	0,81	17,07
17,09	0,81	17,09
17,10	0,80	17,10
17,13	0,81	17,13
17,13	0,80	17,13
17,16	0,80	17,16
17,18	0,80	17,18
17,19	0,80	17,19
17,21	0,80	17,21
17,22	0,80	17,22
17,24	0,80	17,24
17,27	0,80	17,27
17,28	0,78	17,28
17,30	0,78	17,30
17,31	0,80	17,31
17,33	0,78	17,33
17,34	0,78	17,34
17,36	0,78	17,36
17,37	0,77	17,37
17,39	0,77	17,39
17,40	0,78	17,40
17,42	0,78	17,42
17,43	0,77	17,43
17,45	0,77	17,45
17,46	0,75	17,46
17,49	0,75	17,49
17,51	0,77	17,51
17,51	0,75	17,51
17,54	0,77	17,54
17,55	0,75	17,55
17,55	0,75	17,55
17,58	0,77	17,58
17,60	0,75	17,60
17,61	0,75	17,61
17,63	0,75	17,63
17,64	0,74	17,64
17,64	0,75	17,64
17,67	0,75	17,67
17,69	0,74	17,69
17,70	0,75	17,70
17,72	0,74	17,72
17,73	0,74	17,73
17,75	0,74	17,75
17,76	0,74	17,76
17,78	0,74	17,78
17,79	0,74	17,79
17,81	0,74	17,81
17,82	0,74	17,82
17,84	0,72	17,84
17,85	0,75	17,85
17,87	0,74	17,87
17,88	0,74	17,88
17,90	0,74	17,90
17,91	0,74	17,91
17,93	0,74	17,93
17,94	0,74	17,94
17,96	0,74	17,96
17,97	0,72	17,97
17,99	0,74	17,99
18,00	0,74	18,00
18,02	0,74	18,02
18,03	0,74	18,03
18,05	0,72	18,05
18,06	0,74	18,06
18,08	0,72	18,08
18,09	0,72	18,09
18,11	0,72	18,11
18,12	0,72	18,12
18,14	0,74	18,14
18,15	0,72	18,15
18,17	0,74	18,17
18,18	0,72	18,18
18,20	0,74	18,20
18,21	0,74	18,21
18,23	0,74	18,23
18,24	0,74	18,24
18,26	0,72	18,26
18,26	0,74	18,26
18,27	0,74	18,27
18,30	0,74	18,30
18,30	0,74	18,30
18,32	0,74	18,32
18,34	0,74	18,34
18,34	0,74	18,34
18,35	0,74	18,35
18,37	0,74	18,37
18,38	0,74	18,38
18,40	0,74	18,40
18,41	0,74	18,41
18,43	0,74	18,43
18,44	0,75	18,44
18,46	0,74	18,46
18,47	0,74	18,47
18,47	0,74	18,47
18,49	0,75	18,49
18,52	0,74	18,52
18,52	0,75	18,52
18,53	0,75	18,53
18,56	0,75	18,56
18,56	0,75	18,56
18,58	0,75	18,58
18,59	0,74	18,59
18,61	0,75	18,61
18,62	0,75	18,62
18,64	0,74	18,64
18,64	0,75	18,64
18,65	0,75	18,65
18,67	0,75	18,67
18,68	0,77	18,68
18,70	0,77	18,70
18,70	0,75	18,70
18,73	0,75	18,73
18,74	0,77	18,74
18,74	0,75	18,74
18,76	0,77	18,76
18,77	0,77	18,77
18,79	0,75	18,79
18,80	0,77	18,80
18,82	0,77	18,82
18,83	0,77	18,83
18,85	0,77	18,85
18,85	0,77	18,85
18,86	0,77	18,86
18,88	0,78	18,88
18,89	0,77	18,89
18,89	0,78	18,89
18,91	0,78	18,91
18,92	0,77	18,92
18,94	0,78	18,94
18,95	0,78	18,95
18,97	0,78	18,97
18,97	0,78	18,97
18,98	0,78	18,98
19,00	0,78	19,00
19,01	0,78	19,01
19,01	0,80	19,01
19,04	0,80	19,04
19,04	0,80	19,04
19,06	0,80	19,06
19,07	0,80	19,07
19,09	0,80	19,09
19,10	0,78	19,10
19,10	0,80	19,10
19,12	0,80	19,12
19,13	0,80	19,13
19,15	0,81	19,15
19,16	0,81	19,16
19,16	0,80	19,16
19,16	0,80	19,16
19,19	0,81	19,19
19,21	0,81	19,21
19,21	0,81	19,21
19,22	0,81	19,22
19,24	0,81	19,24
19,25	0,81	19,25
19,27	0,81	19,27
19,28	0,81	19,28
19,30	0,83	19,30
19,31	0,83	19,31
19,33	0,83	19,33
19,34	0,83	19,34
19,36	0,83	19,36
19,39	0,83	19,39
19,42	0,84	19,42
19,45	0,83	19,45
19,46	0,84	19,46
19,48	0,84	19,48
19,52	0,83	19,52
19,52	0,84	19,52
19,55	0,84	19,55
19,58	0,84	19,58
19,60	0,84	19,60
19,63	0,84	19,63
19,64	0,84	19,64
19,67	0,84	19,67
19,69	0,86	19,69
19,72	0,86	19,72
19,75	0,86	19,75
19,76	0,86	19,76
19,78	0,87	19,78
19,81	0,87	19,81
19,84	0,87	19,84
19,85	0,87	19,85
19,88	0,87	19,88
19,91	0,87	19,91
19,93	0,87	19,93
19,94	0,89	19,94
19,97	0,89	19,97
19,99	0,89	19,99
20,02	0,89	20,02
20,05	0,90	20,05
20,06	0,92	20,06
20,08	0,90	20,08
20,11	0,90	20,11
20,14	0,92	20,14
20,15	0,92	20,15
20,17	0,92	20,17
20,22	0,92	20,22
20,23	0,93	20,23
20,25	0,93	20,25
20,26	0,95	20,26
20,29	0,93	20,29
20,32	0,95	20,32
20,34	0,95	20,34
20,37	0,98	20,37
20,38	0,96	20,38
20,41	0,96	20,41
20,44	0,96	20,44
20,46	0,98	20,46
20,49	0,98	20,49
20,50	0,98	20,50
20,53	0,98	20,53
20,55	1,01	20,55
20,56	1,01	20,56
20,58	1,01	20,58
20,61	1,01	20,61
20,64	1,02	20,64
20,65	1,02	20,65
20,68	1,02	20,68
20,70	1,02	20,70
20,73	1,04	20,73
20,76	1,04	20,76
20,77	1,05	20,77
20,79	1,04	20,79
20,80	1,05	20,80
20,83	1,05	20,83
20,85	1,07	20,85
20,86	1,07	20,86
20,89	1,08	20,89
20,92	1,08	20,92
20,94	1,08	20,94
20,95	1,08	20,95
20,98	1,10	20,98
21,00	1,11	21,00
21,01	1,10	21,01
21,04	1,13	21,04
21,07	1,11	21,07
21,07	1,13	21,07
21,10	1,14	21,10
21,13	1,14	21,13
21,15	1,14	21,15
21,16	1,16	21,16
21,19	1,16	21,19
21,21	1,16	21,21
21,24	1,17	21,24
21,25	1,17	21,25
21,27	1,19	21,27
21,28	1,19	21,28
21,31	1,20	21,31
21,33	1,19	21,33
21,36	1,20	21,36
21,37	1,20	21,37
21,39	1,22	21,39
21,42	1,22	21,42
21,43	1,22	21,43
21,45	1,22	21,45
21,48	1,24	21,48
21,49	1,24	21,49
21,51	1,24	21,51
21,54	1,24	21,54
21,55	1,25	21,55
21,57	1,25	21,57
21,58	1,25	21,58
21,61	1,27	21,61
21,63	1,27	21,63
21,64	1,27	21,64
21,67	1,27	21,67
21,69	1,27	21,69
21,70	1,27	21,70
21,73	1,25	21,73
21,73	1,27	21,73
21,76	1,27	21,76
21,78	1,28	21,78
21,81	1,27	21,81
21,82	1,27	21,82
21,82	1,27	21,82
21,85	1,27	21,85
21,87	1,28	21,87
21,90	1,28	21,90
21,91	1,28	21,91
21,94	1,28	21,94
21,96	1,28	21,96
21,97	1,28	21,97
21,99	1,28	21,99
22,02	1,27	22,02
22,02	1,27	22,02
22,05	1,28	22,05
22,07	1,28	22,07
22,08	1,28	22,08
22,10	1,27	22,10
22,13	1,25	22,13
22,14	1,27	22,14
22,16	1,27	22,16
22,17	1,25	22,17
22,20	1,25	22,20
22,22	1,25	22,22
22,23	1,25	22,23
22,25	1,25	22,25
22,26	1,25	22,26
22,28	1,25	22,28
22,29	1,24	22,29
22,31	1,25	22,31
22,34	1,24	22,34
22,35	1,24	22,35
22,37	1,24	22,37
22,38	1,24	22,38
22,40	1,24	22,40
22,41	1,24	22,41
22,44	1,22	22,44
22,46	1,22	22,46
22,47	1,22	22,47
22,49	1,22	22,49
22,50	1,22	22,50
22,52	1,20	22,52
22,55	1,20	22,55
22,56	1,20	22,56
22,58	1,20	22,58
22,59	1,20	22,59
22,61	1,20	22,61
22,62	1,20	22,62
22,65	1,19	22,65
22,65	1,19	22,65
22,68	1,19	22,68
22,70	1,17	22,70
22,71	1,17	22,71
22,73	1,17	22,73
22,74	1,17	22,74
22,76	1,17	22,76
22,79	1,16	22,79
22,79	1,16	22,79
22,80	1,17	22,80
22,83	1,16	22,83
22,83	1,16	22,83
22,86	1,16	22,86
22,88	1,16	22,88
22,89	1,16	22,89
22,91	1,14	22,91
22,92	1,14	22,92
22,94	1,14	22,94
22,95	1,14	22,95
22,98	1,14	22,98
22,98	1,14	22,98
23,01	1,14	23,01
23,03	1,14	23,03
23,04	1,14	23,04
23,06	1,14	23,06
23,07	1,13	23,07
23,09	1,14	23,09
23,10	1,14	23,10
23,12	1,14	23,12
23,13	1,13	23,13
23,15	1,13	23,15
23,16	1,14	23,16
23,18	1,13	23,18
23,19	1,13	23,19
23,21	1,13	23,21
23,22	1,13	23,22
23,24	1,14	23,24
23,25	1,14	23,25
23,27	1,13	23,27
23,28	1,13	23,28
23,30	1,13	23,30
23,31	1,13	23,31
23,33	1,14	23,33
23,34	1,13	23,34
23,36	1,14	23,36
23,39	1,14	23,39
23,39	1,13	23,39
23,40	1,14	23,40
23,42	1,13	23,42
23,45	1,14	23,45
23,46	1,14	23,46
23,46	1,13	23,46
23,48	1,13	23,48
23,49	1,14	23,49
23,51	1,14	23,51
23,52	1,14	23,52
23,54	1,14	23,54
23,55	1,14	23,55
23,57	1,14	23,57
23,60	1,14	23,60
23,60	1,14	23,60
23,61	1,14	23,61
23,63	1,16	23,63
23,64	1,16	23,64
23,66	1,16	23,66
23,67	1,16	23,67
23,69	1,16	23,69
23,70	1,16	23,70
23,72	1,16	23,72
23,73	1,16	23,73
23,75	1,16	23,75
23,76	1,16	23,76
23,78	1,16	23,78
23,79	1,16	23,79
23,81	1,16	23,81
23,83	1,16	23,83
23,84	1,17	23,84
23,84	1,17	23,84
23,86	1,17	23,86
23,87	1,17	23,87
23,89	1,17	23,89
23,90	1,19	23,90
23,92	1,19	23,92
23,93	1,17	23,93
23,93	1,19	23,93
23,96	1,19	23,96
23,96	1,19	23,96
23,99	1,19	23,99
23,99	1,19	23,99
24,01	1,20	24,01
24,02	1,19	24,02
24,04	1,20	24,04
24,05	1,20	24,05
24,07	1,20	24,07
24,08	1,20	24,08
24,10	1,20	24,10
24,11	1,19	24,11
24,13	1,20	24,13
24,13	1,20	24,13
24,14	1,22	24,14
24,16	1,22	24,16
24,17	1,22	24,17
24,19	1,22	24,19
24,20	1,22	24,20
24,20	1,24	24,20
24,22	1,24	24,22
24,25	1,22	24,25
24,23	1,22	24,23
24,26	1,22	24,26
24,26	1,24	24,26
24,28	1,24	24,28
24,29	1,24	24,29
24,31	1,24	24,31
24,32	1,25	24,32
24,34	1,24	24,34
24,35	1,25	24,35
24,37	1,25	24,37
24,37	1,27	24,37
24,38	1,25	24,38
24,40	1,27	24,40
24,41	1,25	24,41
24,41	1,25	24,41
24,43	1,27	24,43
24,44	1,27	24,44
24,46	1,27	24,46
24,49	1,28	24,49
24,49	1,27	24,49
24,50	1,27	24,50
24,50	1,27	24,50
24,52	1,28	24,52
24,53	1,28	24,53
24,55	1,28	24,55
24,55	1,28	24,55
24,56	1,30	24,56
24,59	1,30	24,59
24,58	1,30	24,58
24,61	1,28	24,61
24,62	1,30	24,62
24,64	1,31	24,64
24,65	1,30	24,65
24,65	1,31	24,65
24,67	1,31	24,67
24,68	1,31	24,68
24,68	1,31	24,68
24,71	1,31	24,71
24,71	1,31	24,71
24,73	1,31	24,73
24,74	1,31	24,74
24,76	1,33	24,76
24,77	1,33	24,77
24,77	1,34	24,77
24,79	1,33	24,79
24,80	1,34	24,80
24,80	1,34	24,80
24,83	1,34	24,83
24,83	1,34	24,83
24,85	1,34	24,85
24,86	1,36	24,86
24,86	1,34	24,86
24,88	1,34	24,88
24,89	1,36	24,89
24,91	1,36	24,91
24,91	1,37	24,91
24,92	1,36	24,92
24,94	1,36	24,94
24,95	1,37	24,95
24,95	1,37	24,95
24,98	1,39	24,98
24,98	1,37	24,98
25,00	1,39	25,00
25,00	1,39	25,00
25,01	1,39	25,01
25,03	1,39	25,03
25,04	1,40	25,04
25,04	1,39	25,04
25,06	1,40	25,06
25,07	1,40	25,07
25,09	1,40	25,09
25,09	1,40	25,09
25,10	1,40	25,10
25,12	1,42	25,12
25,12	1,42	25,12
25,13	1,42	25,13
25,13	1,42	25,13
25,16	1,43	25,16
25,16	1,42	25,16
25,16	1,43	25,16
25,19	1,43	25,19
25,19	1,43	25,19
25,21	1,43	25,21
25,21	1,43	25,21
25,24	1,43	25,24
25,24	1,45	25,24
25,25	1,46	25,25
25,27	1,45	25,27
25,27	1,46	25,27
25,28	1,45	25,28
25,30	1,45	25,30
25,31	1,46	25,31
25,31	1,46	25,31
25,33	1,48	25,33
25,33	1,48	25,33
25,34	1,46	25,34
25,36	1,46	25,36
25,36	1,48	25,36
25,37	1,48	25,37
25,39	1,49	25,39
25,40	1,48	25,40
25,40	1,49	25,40
25,42	1,49	25,42
25,42	1,49	25,42
25,43	1,49	25,43
25,45	1,49	25,45
25,46	1,51	25,46
25,46	1,51	25,46
25,48	1,51	25,48
25,48	1,51	25,48
25,49	1,51	25,49
25,51	1,52	25,51
25,52	1,52	25,52
25,52	1,52	25,52
25,54	1,52	25,54
25,54	1,52	25,54
25,55	1,54	25,55
25,57	1,54	25,57
25,57	1,52	25,57
25,58	1,54	25,58
25,58	1,54	25,58
25,60	1,55	25,60
25,61	1,54	25,61
25,63	1,54	25,63
25,63	1,55	25,63
25,64	1,55	25,64
25,64	1,55	25,64
25,66	1,55	25,66
25,68	1,55	25,68
25,69	1,55	25,69
25,69	1,57	25,69
25,71	1,57	25,71
25,72	1,58	25,72
25,72	1,58	25,72
25,72	1,58	25,72
25,74	1,58	25,74
25,75	1,58	25,75
25,75	1,58	25,75
25,78	1,60	25,78
25,78	1,60	25,78
25,78	1,61	25,78
25,80	1,60	25,80
25,80	1,60	25,80
25,81	1,60	25,81
25,83	1,60	25,83
25,83	1,61	25,83
25,84	1,61	25,84
25,86	1,61	25,86
25,86	1,63	25,86
25,86	1,61	25,86
25,89	1,63	25,89
25,89	1,63	25,89
25,90	1,63	25,90
25,90	1,63	25,90
25,92	1,63	25,92
25,92	1,64	25,92
25,93	1,64	25,93
25,95	1,64	25,95
25,95	1,64	25,95
25,96	1,64	25,96
25,96	1,64	25,96
25,98	1,66	25,98
25,99	1,66	25,99
25,99	1,66	25,99
26,01	1,67	26,01
26,01	1,66	26,01
26,02	1,66	26,02
26,04	1,67	26,04
26,02	1,67	26,02
26,04	1,67	26,04
26,05	1,67	26,05
26,07	1,67	26,07
26,07	1,69	26,07
26,08	1,67	26,08
26,08	1,69	26,08
26,08	1,69	26,08
26,11	1,69	26,11
26,11	1,70	26,11
26,13	1,69	26,13
26,13	1,70	26,13
26,14	1,69	26,14
26,14	1,70	26,14
26,16	1,70	26,16
26,16	1,70	26,16
26,17	1,70	26,17
26,19	1,72	26,19
26,19	1,70	26,19
26,19	1,72	26,19
26,19	1,72	26,19
26,22	1,73	26,22
26,23	1,70	26,23
26,23	1,70	26,23
26,25	1,73	26,25
26,25	1,73	26,25
26,25	1,73	26,25
26,26	1,73	26,26
26,28	1,73	26,28
26,26	1,73	26,26
26,29	1,73	26,29
26,29	1,73	26,29
26,31	1,73	26,31
26,31	1,73	26,31
26,31	1,73	26,31
26,34	1,73	26,34
26,34	1,75	26,34
26,34	1,73	26,34
26,35	1,75	26,35
