Analógico 2	Analógico 1	Analógico 2
2,92	0,54	2,92
2,98	0,56	2,98
3,04	0,56	3,04
3,08	0,57	3,08
3,14	0,59	3,14
3,17	0,59	3,17
3,23	0,60	3,23
3,28	0,63	3,28
3,34	0,63	3,34
3,38	0,65	3,38
3,44	0,68	3,44
3,49	0,68	3,49
3,55	0,69	3,55
3,59	0,71	3,59
3,64	0,72	3,64
3,69	0,74	3,69
3,73	0,77	3,73
3,79	0,77	3,79
3,84	0,78	3,84
3,90	0,80	3,90
3,93	0,83	3,93
3,97	0,84	3,97
4,03	0,87	4,03
4,08	0,87	4,08
4,12	0,90	4,12
4,18	0,93	4,18
4,21	0,93	4,21
4,27	0,96	4,27
4,32	0,98	4,32
4,36	0,99	4,36
4,41	0,99	4,41
4,47	1,02	4,47
4,51	1,04	4,51
4,56	1,05	4,56
4,60	1,05	4,60
4,65	1,07	4,65
4,69	1,07	4,69
4,74	1,07	4,74
4,78	1,07	4,78
4,83	1,08	4,83
4,87	1,08	4,87
4,92	1,07	4,92
4,98	1,07	4,98
5,02	1,07	5,02
5,05	1,07	5,05
5,10	1,07	5,10
5,14	1,05	5,14
5,20	1,07	5,20
5,25	1,04	5,25
5,29	1,04	5,29
5,34	1,04	5,34
5,37	1,04	5,37
5,43	1,02	5,43
5,46	1,04	5,46
5,52	1,02	5,52
5,55	1,02	5,55
5,60	1,01	5,60
5,64	1,02	5,64
5,69	1,02	5,69
5,75	1,01	5,75
5,78	1,01	5,78
5,84	1,01	5,84
5,87	1,01	5,87
5,91	1,01	5,91
5,96	1,01	5,96
6,00	0,99	6,00
6,03	1,01	6,03
6,09	1,01	6,09
6,12	1,02	6,12
6,17	1,02	6,17
6,21	1,02	6,21
6,24	1,02	6,24
6,30	1,02	6,30
6,35	1,04	6,35
6,38	1,04	6,38
6,42	1,05	6,42
6,47	1,05	6,47
6,51	1,07	6,51
6,54	1,07	6,54
6,59	1,08	6,59
6,65	1,08	6,65
6,68	1,10	6,68
6,72	1,11	6,72
6,77	1,11	6,77
6,81	1,14	6,81
6,86	1,14	6,86
6,90	1,16	6,90
6,96	1,17	6,96
7,01	1,19	7,01
7,05	1,22	7,05
7,10	1,22	7,10
7,14	1,25	7,14
7,19	1,25	7,19
7,23	1,28	7,23
7,29	1,30	7,29
7,34	1,31	7,34
7,37	1,33	7,37
7,43	1,34	7,43
7,48	1,37	7,48
7,52	1,39	7,52
7,57	1,42	7,57
7,61	1,45	7,61
7,66	1,46	7,66
7,70	1,48	7,70
7,75	1,51	7,75
7,79	1,54	7,79
7,84	1,55	7,84
7,88	1,58	7,88
7,93	1,61	7,93
7,97	1,64	7,97
8,02	1,67	8,02
8,06	1,72	8,06
8,11	1,73	8,11
8,15	1,76	8,15
8,20	1,79	8,20
8,24	1,82	8,24
8,29	1,87	8,29
8,32	1,90	8,32
8,38	1,93	8,38
8,42	1,96	8,42
8,47	2,02	8,47
8,50	2,05	8,50
8,54	2,08	8,54
8,59	2,11	8,59
8,63	2,15	8,63
8,68	2,20	8,68
8,71	2,24	8,71
8,77	2,27	8,77
8,80	2,32	8,80
8,86	2,38	8,86
8,89	2,42	8,89
8,93	2,46	8,93
8,98	2,49	8,98
9,01	2,55	9,01
9,05	2,58	9,05
9,10	2,62	9,10
9,14	2,67	9,14
9,19	2,70	9,19
9,24	2,74	9,24
9,27	2,77	9,27
9,31	2,82	9,31
9,36	2,85	9,36
9,39	2,88	9,39
9,43	2,89	9,43
9,48	2,92	9,48
9,52	2,95	9,52
9,57	2,95	9,57
9,60	2,97	9,60
9,64	2,97	9,64
9,69	2,97	9,69
9,72	3,00	9,72
9,76	2,98	9,76
9,81	2,98	9,81
9,84	2,98	9,84
9,88	2,98	9,88
9,93	2,97	9,93
9,96	2,95	9,96
10,00	2,95	10,00
10,03	2,94	10,03
10,08	2,94	10,08
10,12	2,94	10,12
10,15	2,92	10,15
10,18	2,91	10,18
10,23	2,89	10,23
10,27	2,89	10,27
10,32	2,88	10,32
10,35	2,88	10,35
10,39	2,86	10,39
10,42	2,85	10,42
10,47	2,85	10,47
10,50	2,83	10,50
10,54	2,82	10,54
10,59	2,82	10,59
10,62	2,80	10,62
10,65	2,82	10,65
10,69	2,79	10,69
10,74	2,79	10,74
10,77	2,80	10,77
10,80	2,79	10,80
10,84	2,79	10,84
10,89	2,80	10,89
10,92	2,79	10,92
10,95	2,79	10,95
10,99	2,80	10,99
11,03	2,79	11,03
11,07	2,80	11,07
11,10	2,80	11,10
11,15	2,83	11,15
11,18	2,83	11,18
11,21	2,83	11,21
11,24	2,85	11,24
11,28	2,85	11,28
11,33	2,88	11,33
11,36	2,89	11,36
11,39	2,91	11,39
11,43	2,92	11,43
11,46	2,94	11,46
11,49	2,95	11,49
11,54	2,98	11,54
11,57	3,00	11,57
11,61	3,01	11,61
11,64	3,04	11,64
11,67	3,07	11,67
11,70	3,10	11,70
11,75	3,12	11,75
11,78	3,15	11,78
11,82	3,18	11,82
11,85	3,19	11,85
11,88	3,24	11,88
11,91	3,27	11,91
11,96	3,30	11,96
11,99	3,33	11,99
12,02	3,36	12,02
12,06	3,40	12,06
12,09	3,43	12,09
12,12	3,48	12,12
12,15	3,49	12,15
12,20	3,55	12,20
12,23	3,58	12,23
12,26	3,63	12,26
12,29	3,68	12,29
12,33	3,71	12,33
12,36	3,74	12,36
12,39	3,80	12,39
12,42	3,84	12,42
12,45	3,89	12,45
12,50	3,92	12,50
12,53	3,96	12,53
12,56	4,01	12,56
12,59	4,07	12,59
12,62	4,11	12,62
12,65	4,16	12,65
12,68	4,20	12,68
12,72	4,26	12,72
12,75	4,31	12,75
12,80	4,37	12,80
12,83	4,41	12,83
12,86	4,49	12,86
12,89	4,55	12,89
12,92	4,59	12,92
12,94	4,65	12,94
12,98	4,70	12,98
13,01	4,77	13,01
13,04	4,83	13,04
13,07	4,88	13,07
13,12	4,94	13,12
13,15	5,00	13,15
13,18	5,08	13,18
13,19	5,15	13,19
13,24	5,21	13,24
13,27	5,27	13,27
13,30	5,35	13,30
13,33	5,42	13,33
13,36	5,50	13,36
13,39	5,56	13,39
13,42	5,65	13,42
13,45	5,72	13,45
13,49	5,78	13,49
13,51	5,86	13,51
13,54	5,93	13,54
13,57	6,01	13,57
13,60	6,10	13,60
13,63	6,18	13,63
13,66	6,27	13,66
13,69	6,33	13,69
13,72	6,42	13,72
13,75	6,51	13,75
13,78	6,58	13,78
13,81	6,69	13,81
13,84	6,76	13,84
13,87	6,84	13,87
13,90	6,93	13,90
13,93	7,00	13,93
13,96	7,09	13,96
13,99	7,18	13,99
14,02	7,26	14,02
14,05	7,35	14,05
14,08	7,43	14,08
14,11	7,50	14,11
14,14	7,59	14,14
14,17	7,67	14,17
14,18	7,74	14,18
14,21	7,82	14,21
14,26	7,88	14,26
14,29	7,94	14,29
14,30	8,00	14,30
14,33	8,06	14,33
14,36	8,12	14,36
14,38	8,16	14,38
14,41	8,22	14,41
14,44	8,27	14,44
14,48	8,31	14,48
14,50	8,34	14,50
14,53	8,37	14,53
14,56	8,42	14,56
14,59	8,43	14,59
14,62	8,46	14,62
14,63	8,48	14,63
14,67	8,49	14,67
14,70	8,52	14,70
14,73	8,54	14,73
14,76	8,56	14,76
14,79	8,57	14,79
14,80	8,57	14,80
14,83	8,60	14,83
14,86	8,60	14,86
14,89	8,62	14,89
14,91	8,63	14,91
14,94	8,65	14,94
14,97	8,66	14,97
15,00	8,69	15,00
15,03	8,71	15,03
15,06	8,72	15,06
15,07	8,74	15,07
15,10	8,75	15,10
15,13	8,78	15,13
15,15	8,81	15,15
15,18	8,84	15,18
15,21	8,86	15,21
15,24	8,92	15,24
15,27	8,95	15,27
15,30	8,99	15,30
15,31	9,04	15,31
15,34	9,10	15,34
15,36	9,16	15,36
15,39	9,22	15,39
15,42	9,31	15,42
15,43	9,40	15,43
15,46	9,52	15,46
15,49	9,68	15,49
15,51	10,03	15,51
15,54	10,59	15,54
15,57	11,03	15,57
15,60	11,39	15,60
15,61	11,64	15,61
15,64	11,87	15,64
15,66	12,03	15,66
15,69	12,17	15,69
15,70	12,28	15,70
15,73	12,37	15,73
15,75	12,41	15,75
15,78	12,47	15,78
15,81	12,52	15,81
15,82	12,55	15,82
15,85	12,56	15,85
15,87	12,59	15,87
15,90	12,61	15,90
15,93	12,61	15,93
15,94	12,62	15,94
15,96	12,61	15,96
15,99	12,61	15,99
16,02	12,61	16,02
16,05	12,61	16,05
16,06	12,62	16,06
16,09	12,61	16,09
16,11	12,62	16,11
16,14	12,62	16,14
16,15	12,61	16,15
16,17	12,61	16,17
16,20	12,61	16,20
16,21	12,62	16,21
16,24	12,62	16,24
16,27	12,62	16,27
16,29	12,62	16,29
16,30	12,62	16,30
16,32	12,62	16,32
16,35	12,62	16,35
16,36	12,61	16,36
16,39	12,61	16,39
16,42	12,62	16,42
16,44	12,62	16,44
16,45	12,61	16,45
16,48	12,62	16,48
16,50	12,62	16,50
16,52	12,62	16,52
16,55	12,61	16,55
16,56	12,62	16,56
16,58	12,61	16,58
16,61	12,61	16,61
16,62	12,61	16,62
16,64	12,61	16,64
16,67	12,62	16,67
16,68	12,62	16,68
16,70	12,62	16,70
16,73	12,62	16,73
16,74	12,62	16,74
16,76	12,62	16,76
16,79	12,61	16,79
16,80	12,62	16,80
16,82	12,62	16,82
16,83	12,61	16,83
16,86	12,62	16,86
16,88	12,62	16,88
16,89	12,62	16,89
16,92	12,62	16,92
16,94	12,62	16,94
16,95	12,62	16,95
16,98	12,62	16,98
17,00	12,61	17,00
17,01	12,62	17,01
17,03	12,62	17,03
17,06	12,62	17,06
17,07	12,62	17,07
17,09	12,62	17,09
17,12	12,62	17,12
17,13	12,62	17,13
17,15	12,61	17,15
17,16	12,62	17,16
17,18	12,62	17,18
17,19	12,62	17,19
17,21	12,62	17,21
17,22	12,62	17,22
17,25	12,61	17,25
17,28	12,62	17,28
17,28	12,61	17,28
17,31	12,62	17,31
17,33	12,62	17,33
17,36	12,61	17,36
17,36	12,62	17,36
17,37	12,62	17,37
17,39	12,62	17,39
17,42	12,61	17,42
17,43	12,62	17,43
17,45	12,62	17,45
17,46	12,62	17,46
17,48	12,62	17,48
17,51	12,64	17,51
17,52	12,62	17,52
17,52	12,62	17,52
17,55	12,64	17,55
17,57	12,62	17,57
17,58	12,62	17,58
17,60	12,62	17,60
17,61	12,62	17,61
17,63	12,62	17,63
17,66	12,62	17,66
17,67	12,62	17,67
17,69	12,62	17,69
17,70	12,62	17,70
17,72	12,62	17,72
17,73	12,62	17,73
17,75	12,62	17,75
17,76	12,62	17,76
17,79	12,62	17,79
17,79	12,62	17,79
17,82	12,62	17,82
