Analógico 2	Analógico 1	Analógico 2
3,75	0,59	3,75
3,81	0,59	3,81
3,87	0,59	3,87
3,91	0,59	3,91
3,94	0,62	3,94
4,02	0,60	4,02
4,06	0,62	4,06
4,11	0,62	4,11
4,15	0,62	4,15
4,21	0,63	4,21
4,26	0,65	4,26
4,30	0,63	4,30
4,35	0,65	4,35
4,41	0,66	4,41
4,45	0,66	4,45
4,50	0,66	4,50
4,56	0,66	4,56
4,60	0,68	4,60
4,65	0,68	4,65
4,69	0,69	4,69
4,75	0,69	4,75
4,80	0,71	4,80
4,84	0,71	4,84
4,89	0,72	4,89
4,93	0,74	4,93
4,99	0,74	4,99
5,04	0,75	5,04
5,07	0,74	5,07
5,13	0,77	5,13
5,17	0,75	5,17
5,23	0,78	5,23
5,28	0,80	5,28
5,32	0,80	5,32
5,37	0,80	5,37
5,41	0,81	5,41
5,46	0,83	5,46
5,51	0,84	5,51
5,55	0,86	5,55
5,60	0,87	5,60
5,64	0,86	5,64
5,70	0,87	5,70
5,75	0,89	5,75
5,79	0,89	5,79
5,84	0,92	5,84
5,88	0,92	5,88
5,93	0,95	5,93
5,97	0,96	5,97
6,02	0,96	6,02
6,06	0,98	6,06
6,11	0,99	6,11
6,15	0,99	6,15
6,20	1,01	6,20
6,23	1,02	6,23
6,29	1,04	6,29
6,33	1,04	6,33
6,36	1,05	6,36
6,41	1,07	6,41
6,45	1,08	6,45
6,50	1,08	6,50
6,54	1,10	6,54
6,59	1,11	6,59
6,63	1,11	6,63
6,68	1,13	6,68
6,72	1,14	6,72
6,77	1,14	6,77
6,81	1,16	6,81
6,84	1,17	6,84
6,89	1,19	6,89
6,93	1,20	6,93
6,98	1,22	6,98
7,01	1,22	7,01
7,05	1,24	7,05
7,10	1,22	7,10
7,14	1,25	7,14
7,17	1,25	7,17
7,22	1,27	7,22
7,26	1,28	7,26
7,31	1,28	7,31
7,36	1,30	7,36
7,40	1,31	7,40
7,45	1,30	7,45
7,48	1,31	7,48
7,52	1,31	7,52
7,55	1,33	7,55
7,60	1,33	7,60
7,64	1,34	7,64
7,69	1,34	7,69
7,73	1,37	7,73
7,78	1,37	7,78
7,81	1,37	7,81
7,84	1,39	7,84
7,88	1,39	7,88
7,93	1,39	7,93
7,97	1,39	7,97
8,00	1,40	8,00
8,05	1,40	8,05
8,08	1,40	8,08
8,14	1,40	8,14
8,15	1,43	8,15
8,20	1,43	8,20
8,24	1,45	8,24
8,27	1,45	8,27
8,32	1,45	8,32
8,36	1,46	8,36
8,39	1,46	8,39
8,44	1,46	8,44
8,47	1,46	8,47
8,51	1,49	8,51
8,54	1,49	8,54
8,59	1,49	8,59
8,63	1,49	8,63
8,66	1,51	8,66
8,69	1,51	8,69
8,74	1,51	8,74
8,78	1,52	8,78
8,81	1,52	8,81
8,86	1,52	8,86
8,89	1,52	8,89
8,93	1,54	8,93
8,96	1,55	8,96
9,01	1,55	9,01
9,04	1,57	9,04
9,07	1,57	9,07
9,11	1,58	9,11
9,16	1,58	9,16
9,19	1,58	9,19
9,22	1,60	9,22
9,27	1,61	9,27
9,30	1,61	9,30
9,34	1,63	9,34
9,37	1,63	9,37
9,42	1,64	9,42
9,43	1,66	9,43
9,49	1,67	9,49
9,52	1,67	9,52
9,55	1,69	9,55
9,60	1,69	9,60
9,63	1,72	9,63
9,66	1,73	9,66
9,69	1,73	9,69
9,73	1,76	9,73
9,76	1,76	9,76
9,81	1,78	9,81
9,84	1,81	9,84
9,87	1,82	9,87
9,90	1,82	9,90
9,94	1,85	9,94
9,96	1,87	9,96
10,00	1,90	10,00
10,05	1,91	10,05
10,08	1,93	10,08
10,09	1,94	10,09
10,15	1,97	10,15
10,18	2,00	10,18
10,21	2,02	10,21
10,24	2,05	10,24
10,27	2,06	10,27
10,30	2,08	10,30
10,35	2,11	10,35
10,38	2,12	10,38
10,42	2,15	10,42
10,44	2,18	10,44
10,48	2,20	10,48
10,51	2,23	10,51
10,54	2,26	10,54
10,57	2,29	10,57
10,60	2,32	10,60
10,65	2,33	10,65
10,68	2,35	10,68
10,71	2,38	10,71
10,74	2,41	10,74
10,78	2,44	10,78
10,80	2,46	10,80
10,84	2,47	10,84
10,87	2,50	10,87
10,89	2,53	10,89
10,93	2,55	10,93
10,96	2,58	10,96
11,01	2,59	11,01
11,04	2,62	11,04
11,07	2,65	11,07
11,10	2,65	11,10
11,12	2,68	11,12
11,16	2,71	11,16
11,19	2,73	11,19
11,22	2,74	11,22
11,25	2,77	11,25
11,28	2,77	11,28
11,33	2,80	11,33
11,34	2,82	11,34
11,37	2,83	11,37
11,40	2,85	11,40
11,43	2,85	11,43
11,46	2,88	11,46
11,51	2,89	11,51
11,54	2,91	11,54
11,57	2,92	11,57
11,58	2,94	11,58
11,63	2,95	11,63
11,66	2,97	11,66
11,69	2,97	11,69
11,70	2,98	11,70
11,75	3,00	11,75
11,76	3,00	11,76
11,81	3,01	11,81
11,82	3,03	11,82
11,87	3,03	11,87
11,88	3,06	11,88
11,93	3,04	11,93
11,96	3,07	11,96
11,97	3,07	11,97
12,00	3,09	12,00
12,03	3,09	12,03
12,08	3,09	12,08
12,11	3,10	12,11
12,12	3,10	12,12
12,15	3,12	12,15
12,18	3,13	12,18
12,21	3,15	12,21
12,24	3,15	12,24
12,27	3,16	12,27
12,29	3,16	12,29
12,33	3,16	12,33
12,35	3,18	12,35
12,38	3,18	12,38
12,42	3,18	12,42
12,44	3,19	12,44
12,47	3,19	12,47
12,50	3,21	12,50
12,53	3,21	12,53
12,54	3,21	12,54
12,57	3,22	12,57
12,60	3,22	12,60
12,63	3,21	12,63
12,66	3,22	12,66
12,68	3,22	12,68
12,72	3,24	12,72
12,74	3,25	12,74
12,77	3,25	12,77
12,78	3,24	12,78
12,83	3,24	12,83
12,85	3,25	12,85
12,88	3,27	12,88
12,91	3,27	12,91
12,94	3,27	12,94
12,97	3,27	12,97
12,98	3,27	12,98
13,03	3,27	13,03
13,04	3,28	13,04
13,07	3,30	13,07
13,09	3,30	13,09
13,13	3,30	13,13
13,15	3,30	13,15
13,18	3,30	13,18
13,21	3,30	13,21
13,22	3,31	13,22
13,25	3,33	13,25
13,28	3,31	13,28
13,31	3,33	13,31
13,33	3,33	13,33
13,36	3,33	13,36
13,39	3,33	13,39
13,42	3,33	13,42
13,43	3,34	13,43
13,46	3,34	13,46
13,49	3,36	13,49
13,51	3,36	13,51
13,54	3,36	13,54
13,57	3,36	13,57
13,57	3,37	13,57
13,61	3,37	13,61
13,63	3,37	13,63
13,66	3,39	13,66
13,69	3,39	13,69
13,72	3,40	13,72
13,73	3,39	13,73
13,76	3,42	13,76
13,79	3,42	13,79
13,81	3,42	13,81
13,82	3,43	13,82
13,85	3,43	13,85
13,88	3,45	13,88
13,90	3,45	13,90
13,93	3,45	13,93
13,96	3,46	13,96
13,97	3,48	13,97
14,00	3,49	14,00
14,03	3,49	14,03
14,06	3,51	14,06
14,08	3,51	14,08
14,09	3,54	14,09
14,12	3,55	14,12
14,15	3,54	14,15
14,18	3,57	14,18
14,20	3,57	14,20
14,21	3,58	14,21
14,24	3,60	14,24
14,26	3,61	14,26
14,29	3,63	14,29
14,32	3,64	14,32
14,33	3,68	14,33
14,36	3,68	14,36
14,38	3,69	14,38
14,41	3,72	14,41
14,44	3,72	14,44
14,45	3,75	14,45
14,48	3,77	14,48
14,50	3,78	14,50
14,53	3,80	14,53
14,54	3,84	14,54
14,56	3,86	14,56
14,59	3,89	14,59
14,62	3,90	14,62
14,63	3,92	14,63
14,65	3,95	14,65
14,68	3,98	14,68
14,71	3,99	14,71
14,73	4,02	14,73
14,74	4,07	14,74
14,76	4,10	14,76
14,79	4,13	14,79
14,82	4,14	14,82
14,83	4,19	14,83
14,86	4,22	14,86
14,88	4,25	14,88
14,91	4,28	14,91
14,92	4,32	14,92
14,94	4,35	14,94
14,97	4,38	14,97
14,98	4,43	14,98
15,01	4,46	15,01
15,04	4,50	15,04
15,06	4,55	15,06
15,07	4,59	15,07
15,10	4,62	15,10
15,12	4,65	15,12
15,15	4,70	15,15
15,15	4,74	15,15
15,18	4,79	15,18
15,21	4,82	15,21
15,22	4,86	15,22
15,25	4,90	15,25
15,27	4,94	15,27
15,30	4,99	15,30
15,31	5,03	15,31
15,33	5,06	15,33
15,34	5,09	15,34
15,37	5,14	15,37
15,39	5,18	15,39
15,42	5,23	15,42
15,43	5,26	15,43
15,45	5,30	15,45
15,48	5,35	15,48
15,49	5,36	15,49
15,51	5,41	15,51
15,54	5,47	15,54
15,55	5,48	15,55
15,58	5,51	15,58
15,60	5,56	15,60
15,61	5,59	15,61
15,64	5,62	15,64
15,64	5,66	15,64
15,67	5,69	15,67
15,70	5,72	15,70
15,72	5,77	15,72
15,73	5,80	15,73
15,76	5,81	15,76
15,78	5,84	15,78
15,79	5,89	15,79
15,81	5,92	15,81
15,84	5,93	15,84
15,85	5,98	15,85
15,87	5,99	15,87
15,90	6,01	15,90
15,91	6,04	15,91
15,93	6,07	15,93
15,96	6,10	15,96
15,97	6,12	15,97
15,99	6,15	15,99
16,00	6,16	16,00
16,02	6,19	16,02
16,05	6,22	16,05
16,06	6,25	16,06
16,09	6,27	16,09
16,09	6,28	16,09
16,12	6,31	16,12
16,14	6,33	16,14
16,15	6,34	16,15
16,17	6,37	16,17
16,20	6,39	16,20
16,21	6,40	16,21
16,23	6,42	16,23
16,24	6,45	16,24
16,27	6,45	16,27
16,29	6,48	16,29
16,30	6,49	16,30
16,32	6,51	16,32
16,35	6,52	16,35
16,36	6,52	16,36
16,38	6,55	16,38
16,39	6,55	16,39
16,41	6,57	16,41
16,42	6,58	16,42
16,45	6,60	16,45
16,47	6,61	16,47
16,48	6,61	16,48
16,50	6,63	16,50
16,52	6,64	16,52
16,53	6,64	16,53
16,56	6,66	16,56
16,58	6,66	16,58
16,59	6,67	16,59
16,61	6,67	16,61
16,62	6,69	16,62
16,65	6,69	16,65
16,67	6,70	16,67
16,68	6,69	16,68
16,70	6,70	16,70
16,71	6,70	16,71
16,74	6,70	16,74
16,74	6,70	16,74
16,77	6,72	16,77
16,79	6,72	16,79
16,80	6,72	16,80
16,82	6,73	16,82
16,85	6,73	16,85
16,85	6,75	16,85
16,86	6,75	16,86
16,89	6,75	16,89
16,91	6,73	16,91
16,92	6,73	16,92
16,95	6,75	16,95
16,95	6,75	16,95
16,97	6,75	16,97
17,00	6,76	17,00
17,01	6,76	17,01
17,03	6,75	17,03
17,04	6,75	17,04
17,06	6,76	17,06
17,07	6,76	17,07
17,09	6,75	17,09
17,12	6,76	17,12
17,12	6,76	17,12
17,15	6,76	17,15
17,15	6,76	17,15
17,18	6,76	17,18
17,18	6,78	17,18
17,21	6,78	17,21
17,22	6,76	17,22
17,24	6,78	17,24
17,24	6,78	17,24
17,27	6,76	17,27
17,27	6,76	17,27
17,30	6,78	17,30
17,31	6,78	17,31
17,33	6,78	17,33
17,34	6,78	17,34
17,36	6,78	17,36
17,37	6,78	17,37
17,40	6,76	17,40
17,42	6,76	17,42
17,42	6,78	17,42
17,43	6,78	17,43
17,46	6,78	17,46
17,48	6,76	17,48
17,48	6,78	17,48
17,49	6,76	17,49
17,51	6,78	17,51
17,54	6,76	17,54
17,54	6,78	17,54
17,57	6,78	17,57
17,57	6,78	17,57
17,58	6,79	17,58
17,61	6,78	17,61
17,63	6,79	17,63
17,63	6,79	17,63
17,66	6,79	17,66
17,67	6,79	17,67
17,69	6,79	17,69
17,70	6,79	17,70
17,72	6,79	17,72
17,72	6,79	17,72
17,75	6,79	17,75
17,76	6,81	17,76
17,76	6,79	17,76
17,78	6,81	17,78
17,79	6,79	17,79
17,82	6,82	17,82
17,82	6,81	17,82
17,85	6,79	17,85
17,85	6,81	17,85
17,87	6,81	17,87
17,88	6,81	17,88
17,90	6,81	17,90
17,91	6,82	17,91
17,93	6,81	17,93
17,94	6,82	17,94
17,96	6,82	17,96
17,97	6,84	17,97
17,99	6,82	17,99
18,00	6,84	18,00
18,02	6,84	18,02
18,02	6,85	18,02
18,05	6,85	18,05
18,06	6,85	18,06
18,08	6,85	18,08
18,09	6,85	18,09
18,11	6,87	18,11
18,12	6,85	18,12
18,12	6,87	18,12
18,14	6,87	18,14
18,17	6,88	18,17
18,17	6,87	18,17
18,18	6,88	18,18
18,20	6,88	18,20
18,20	6,90	18,20
18,23	6,90	18,23
18,24	6,90	18,24
18,26	6,91	18,26
18,26	6,90	18,26
18,27	6,90	18,27
18,29	6,93	18,29
18,30	6,91	18,30
18,32	6,91	18,32
18,34	6,93	18,34
18,35	6,93	18,35
18,37	6,94	18,37
18,37	6,94	18,37
18,38	6,94	18,38
18,40	6,94	18,40
18,40	6,96	18,40
18,41	6,96	18,41
18,44	6,97	18,44
18,44	6,97	18,44
18,46	6,97	18,46
18,49	6,97	18,49
18,49	7,00	18,49
18,50	6,99	18,50
18,52	7,00	18,52
18,53	7,00	18,53
18,53	7,02	18,53
18,56	7,00	18,56
18,56	7,02	18,56
18,58	7,03	18,58
18,59	7,02	18,59
18,61	7,03	18,61
18,62	7,05	18,62
18,64	7,05	18,64
18,64	7,05	18,64
18,65	7,06	18,65
18,67	7,08	18,67
18,68	7,08	18,68
18,68	7,08	18,68
18,70	7,09	18,70
18,71	7,11	18,71
18,73	7,11	18,73
18,74	7,12	18,74
18,76	7,12	18,76
18,76	7,14	18,76
18,79	7,15	18,79
18,79	7,17	18,79
18,82	7,17	18,82
18,82	7,20	18,82
18,82	7,20	18,82
18,85	7,23	18,85
18,86	7,23	18,86
18,86	7,24	18,86
18,88	7,26	18,88
18,89	7,27	18,89
18,89	7,29	18,89
18,91	7,29	18,91
18,92	7,32	18,92
18,94	7,32	18,94
18,95	7,34	18,95
18,97	7,35	18,97
18,97	7,37	18,97
19,00	7,37	19,00
19,00	7,40	19,00
19,01	7,41	19,01
19,01	7,41	19,01
19,03	7,44	19,03
19,04	7,44	19,04
19,06	7,44	19,06
19,07	7,46	19,07
19,09	7,47	19,09
19,09	7,49	19,09
19,10	7,52	19,10
19,12	7,53	19,12
19,12	7,55	19,12
19,13	7,55	19,13
19,15	7,56	19,15
19,16	7,59	19,16
19,16	7,61	19,16
19,18	7,62	19,18
19,19	7,62	19,19
19,21	7,65	19,21
19,22	7,65	19,22
19,22	7,68	19,22
19,24	7,68	19,24
19,24	7,71	19,24
19,25	7,74	19,25
19,27	7,74	19,27
19,28	7,77	19,28
19,28	7,79	19,28
19,30	7,79	19,30
19,31	7,82	19,31
19,33	7,85	19,33
19,33	7,86	19,33
19,34	7,88	19,34
19,36	7,91	19,36
19,37	7,92	19,37
19,37	7,94	19,37
19,39	7,97	19,39
19,39	7,97	19,39
19,40	8,01	19,40
19,40	8,03	19,40
19,43	8,04	19,43
19,45	8,07	19,45
19,45	8,10	19,45
19,46	8,13	19,46
19,48	8,13	19,48
19,48	8,18	19,48
19,49	8,19	19,49
19,51	8,22	19,51
19,51	8,25	19,51
19,52	8,27	19,52
19,52	8,30	19,52
19,55	8,34	19,55
19,55	8,36	19,55
19,57	8,39	19,57
19,58	8,42	19,58
19,58	8,45	19,58
19,60	8,48	19,60
19,60	8,51	19,60
19,63	8,54	19,63
19,63	8,56	19,63
19,64	8,60	19,64
19,64	8,63	19,64
19,66	8,66	19,66
19,67	8,69	19,67
19,67	8,72	19,67
19,69	8,74	19,69
19,70	8,78	19,70
19,70	8,83	19,70
19,70	8,84	19,70
19,73	8,89	19,73
19,75	8,90	19,75
19,75	8,95	19,75
19,75	8,99	19,75
19,76	9,02	19,76
19,78	9,05	19,78
19,79	9,10	19,79
19,81	9,11	19,81
19,81	9,17	19,81
19,82	9,19	19,82
19,82	9,23	19,82
19,84	9,28	19,84
19,84	9,31	19,84
19,85	9,34	19,85
19,87	9,37	19,87
19,87	9,41	19,87
19,88	9,46	19,88
19,90	9,49	19,90
19,90	9,52	19,90
19,91	9,58	19,91
19,93	9,59	19,93
19,93	9,64	19,93
19,94	9,67	19,94
19,96	9,71	19,96
19,96	9,74	19,96
19,97	9,81	19,97
19,97	9,84	19,97
19,99	9,88	19,99
19,99	9,91	19,99
20,00	9,96	20,00
20,02	9,99	20,02
20,02	10,03	20,02
20,03	10,08	20,03
20,05	10,11	20,05
20,05	10,14	20,05
20,06	10,20	20,06
20,06	10,23	20,06
20,08	10,27	20,08
20,09	10,30	20,09
20,09	10,35	20,09
20,11	10,38	20,11
20,12	10,42	20,12
20,12	10,45	20,12
20,14	10,50	20,14
20,14	10,53	20,14
20,15	10,57	20,15
20,17	10,62	20,17
20,17	10,65	20,17
20,19	10,69	20,19
20,19	10,72	20,19
20,20	10,75	20,20
20,22	10,78	20,22
20,22	10,83	20,22
20,23	10,86	20,23
20,23	10,90	20,23
20,25	10,95	20,25
20,25	10,96	20,25
20,26	11,01	20,26
20,28	11,06	20,28
20,28	11,09	20,28
20,29	11,13	20,29
20,29	11,16	20,29
20,31	11,19	20,31
20,31	11,24	20,31
20,32	11,27	20,32
20,34	11,28	20,34
20,34	11,33	20,34
20,35	11,36	20,35
20,35	11,39	20,35
20,37	11,42	20,37
20,37	11,46	20,37
20,38	11,49	20,38
20,38	11,52	20,38
20,40	11,55	20,40
20,40	11,58	20,40
20,41	11,60	20,41
20,43	11,64	20,43
20,43	11,67	20,43
20,43	11,69	20,43
20,44	11,73	20,44
20,46	11,75	20,46
20,46	11,78	20,46
20,47	11,81	20,47
20,47	11,84	20,47
20,49	11,87	20,49
20,49	11,88	20,49
20,50	11,93	20,50
20,50	11,94	20,50
20,52	11,97	20,52
20,53	12,00	20,53
20,53	12,02	20,53
20,53	12,05	20,53
20,55	12,06	20,55
20,55	12,08	20,55
20,56	12,12	20,56
20,56	12,14	20,56
20,58	12,15	20,58
20,58	12,17	20,58
20,59	12,20	20,59
20,59	12,23	20,59
20,61	12,23	20,61
20,61	12,26	20,61
20,64	12,28	20,64
20,64	12,29	20,64
20,65	12,32	20,65
20,65	12,34	20,65
20,65	12,35	20,65
20,67	12,37	20,67
20,67	12,38	20,67
20,68	12,40	20,68
20,68	12,43	20,68
20,70	12,43	20,70
20,70	12,44	20,70
20,71	12,46	20,71
20,73	12,47	20,73
20,73	12,49	20,73
20,73	12,49	20,73
20,74	12,49	20,74
20,76	12,50	20,76
20,76	12,52	20,76
20,76	12,50	20,76
20,77	12,52	20,77
20,77	12,52	20,77
20,79	12,52	20,79
20,80	12,52	20,80
20,80	12,53	20,80
20,80	12,53	20,80
20,82	12,53	20,82
20,83	12,52	20,83
20,83	12,55	20,83
20,83	12,53	20,83
20,83	12,55	20,83
20,85	12,55	20,85
20,86	12,55	20,86
20,86	12,55	20,86
20,88	12,55	20,88
20,88	12,55	20,88
20,89	12,55	20,89
20,89	12,55	20,89
20,89	12,56	20,89
20,91	12,55	20,91
20,91	12,55	20,91
20,92	12,56	20,92
20,94	12,56	20,94
20,94	12,55	20,94
20,95	12,56	20,95
20,95	12,56	20,95
20,95	12,56	20,95
20,97	12,58	20,97
20,97	12,56	20,97
20,98	12,55	20,98
21,00	12,56	21,00
21,00	12,56	21,00
21,01	12,56	21,01
21,01	12,56	21,01
21,01	12,56	21,01
21,03	12,56	21,03
21,03	12,56	21,03
21,03	12,58	21,03
21,04	12,58	21,04
21,04	12,58	21,04
21,06	12,58	21,06
21,07	12,56	21,07
21,07	12,58	21,07
21,07	12,58	21,07
21,09	12,56	21,09
21,09	12,58	21,09
21,09	12,58	21,09
21,12	12,56	21,12
21,10	12,58	21,10
21,12	12,56	21,12
21,12	12,58	21,12
21,13	12,56	21,13
21,13	12,58	21,13
21,15	12,56	21,15
21,15	12,58	21,15
21,16	12,58	21,16
21,16	12,56	21,16
21,16	12,58	21,16
21,18	12,58	21,18
21,18	12,56	21,18
21,19	12,58	21,19
21,19	12,58	21,19
21,19	12,58	21,19
21,21	12,58	21,21
21,22	12,58	21,22
21,22	12,56	21,22
21,22	12,58	21,22
21,22	12,58	21,22
21,24	12,58	21,24
21,24	12,58	21,24
21,25	12,58	21,25
21,25	12,58	21,25
21,25	12,58	21,25
21,27	12,58	21,27
21,28	12,58	21,28
21,28	12,58	21,28
21,30	12,58	21,30
21,30	12,58	21,30
21,30	12,58	21,30
21,31	12,59	21,31
21,31	12,58	21,31
21,31	12,58	21,31
21,33	12,58	21,33
21,33	12,58	21,33
21,33	12,58	21,33
21,34	12,59	21,34
21,36	12,58	21,36
21,34	12,58	21,34
21,36	12,58	21,36
21,37	12,58	21,37
21,37	12,58	21,37
21,37	12,58	21,37
21,39	12,59	21,39
21,40	12,58	21,40
21,39	12,58	21,39
21,40	12,58	21,40
21,42	12,58	21,42
21,40	12,58	21,40
21,42	12,59	21,42
21,43	12,58	21,43
21,43	12,58	21,43
21,43	12,58	21,43
21,43	12,58	21,43
21,45	12,58	21,45
21,45	12,58	21,45
21,46	12,58	21,46
21,46	12,58	21,46
21,48	12,59	21,48
21,48	12,58	21,48
21,49	12,59	21,49
21,49	12,58	21,49
21,49	12,58	21,49
21,49	12,58	21,49
21,51	12,58	21,51
21,52	12,58	21,52
21,52	12,59	21,52
21,52	12,58	21,52
21,52	12,58	21,52
21,54	12,58	21,54
21,55	12,58	21,55
21,54	12,58	21,54
21,55	12,58	21,55
21,55	12,58	21,55
21,57	12,59	21,57
21,57	12,58	21,57
21,58	12,58	21,58
21,57	12,58	21,57
21,58	12,58	21,58
21,60	12,59	21,60
21,60	12,59	21,60
21,61	12,59	21,61
21,61	12,59	21,61
21,61	12,59	21,61
21,63	12,58	21,63
21,61	12,59	21,61
21,64	12,58	21,64
21,64	12,58	21,64
21,64	12,58	21,64
21,67	12,58	21,67
21,69	12,58	21,69
21,69	12,59	21,69
21,69	12,58	21,69
21,70	12,58	21,70
21,72	12,59	21,72
21,73	12,58	21,73
21,75	12,58	21,75
21,75	12,58	21,75
21,75	12,58	21,75
21,76	12,58	21,76
21,78	12,58	21,78
21,79	12,58	21,79
21,79	12,58	21,79
21,79	12,58	21,79
21,81	12,58	21,81
21,84	12,58	21,84
21,84	12,58	21,84
21,85	12,58	21,85
21,85	12,59	21,85
21,87	12,58	21,87
21,88	12,58	21,88
21,88	12,58	21,88
21,90	12,58	21,90
21,91	12,58	21,91
21,91	12,58	21,91
21,93	12,58	21,93
21,94	12,59	21,94
21,94	12,58	21,94
21,96	12,59	21,96
21,97	12,58	21,97
21,97	12,59	21,97
21,99	12,58	21,99
21,99	12,58	21,99
22,01	12,58	22,01
22,02	12,58	22,02
22,02	12,58	22,02
22,04	12,59	22,04
22,04	12,58	22,04
22,05	12,58	22,05
22,05	12,59	22,05
22,07	12,58	22,07
22,08	12,58	22,08
22,08	12,58	22,08
22,10	12,58	22,10
22,10	12,58	22,10
22,11	12,58	22,11
22,13	12,59	22,13
22,13	12,58	22,13
22,14	12,58	22,14
22,16	12,58	22,16
22,17	12,58	22,17
22,17	12,58	22,17
22,19	12,58	22,19
22,19	12,58	22,19
22,20	12,58	22,20
22,20	12,58	22,20
22,22	12,59	22,22
22,23	12,58	22,23
22,23	12,58	22,23
22,23	12,58	22,23
22,25	12,58	22,25
22,26	12,58	22,26
22,26	12,56	22,26
22,28	12,58	22,28
22,28	12,58	22,28
22,29	12,58	22,29
22,29	12,58	22,29
22,31	12,58	22,31
22,32	12,58	22,32
22,32	12,56	22,32
22,34	12,58	22,34
22,34	12,58	22,34
22,35	12,58	22,35
22,35	12,58	22,35
22,37	12,58	22,37
22,38	12,56	22,38
22,40	12,56	22,40
22,40	12,56	22,40
22,40	12,59	22,40
22,41	12,56	22,41
22,41	12,58	22,41
22,43	12,56	22,43
22,44	12,56	22,44
22,44	12,56	22,44
22,46	12,58	22,46
22,46	12,58	22,46
22,46	12,56	22,46
22,47	12,56	22,47
22,49	12,58	22,49
22,49	12,58	22,49
22,50	12,58	22,50
22,52	12,58	22,52
22,52	12,58	22,52
22,52	12,58	22,52
22,53	12,58	22,53
22,55	12,56	22,55
22,55	12,56	22,55
22,55	12,58	22,55
22,58	12,56	22,58
22,58	12,56	22,58
22,58	12,58	22,58
22,59	12,56	22,59
22,59	12,58	22,59
22,61	12,56	22,61
22,62	12,56	22,62
22,61	12,56	22,61
22,62	12,56	22,62
22,64	12,56	22,64
22,64	12,56	22,64
22,65	12,56	22,65
22,67	12,56	22,67
22,67	12,56	22,67
22,68	12,56	22,68
22,68	12,58	22,68
22,68	12,58	22,68
22,70	12,58	22,70
22,71	12,58	22,71
22,71	12,56	22,71
22,73	12,56	22,73
22,73	12,58	22,73
22,74	12,56	22,74
22,73	12,56	22,73
22,76	12,58	22,76
22,76	12,56	22,76
22,76	12,56	22,76
22,79	12,56	22,79
22,79	12,58	22,79
22,79	12,56	22,79
22,80	12,58	22,80
22,80	12,58	22,80
22,82	12,56	22,82
22,82	12,56	22,82
22,83	12,56	22,83
22,83	12,56	22,83
22,83	12,58	22,83
22,86	12,58	22,86
22,86	12,56	22,86
22,86	12,56	22,86
22,86	12,58	22,86
22,88	12,56	22,88
22,88	12,56	22,88
22,88	12,56	22,88
22,89	12,58	22,89
22,91	12,58	22,91
22,92	12,58	22,92
22,91	12,58	22,91
22,92	12,58	22,92
22,92	12,56	22,92
22,94	12,56	22,94
22,95	12,58	22,95
22,95	12,58	22,95
